phase,time_s,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
0.65,3.12,0.7982528377850153,42.66782611840275,66.58869363991475,0.717578727739338,34.21664210052943,69.08012230140868,0.7175787223702441,34.21664140227949,69.08012093466964,0.79825283117229,42.66782553554009,66.58869258972365
0.6583333333333333,3.1599999999999997,0.7996021235023947,42.78184928770378,66.50116099858575,0.7189344994421605,34.38317854811544,69.0852928955757,0.7189344940454229,34.38317785051654,69.08529153192373,0.7996021168577757,42.78184870609307,66.50115995224485
0.6666666666666666,3.1999999999999997,0.800950243748507,42.8947588258405,66.41177758170606,0.7202891670381748,34.54882329505698,69.0887360682074,0.7202891616136866,34.54882259810935,69.08873470764256,0.8009502370719607,42.89475824549618,66.41177653924122
0.675,3.24,0.8022971886694485,43.00654864676222,66.32053688810724,0.7216427224369185,34.71357272481912,69.0904509720838,0.7216427169845654,34.713572028523295,69.09044961460668,0.8022971819609075,43.006548067699285,66.32053584954555
0.6833333333333333,3.28,0.8036429483472769,43.117212592611246,66.2274322530877,0.7229951575315224,34.87742317666608,69.09043667906258,0.7229951520511974,34.87742248102279,69.09043532467416,0.8036429416067065,43.11721201484505,66.2274312184568
0.6916666666666667,3.32,0.8049964754682886,43.22778717557889,66.13431917270407,0.7243464641988193,35.040370945948325,69.08869217995228,0.7243464586904313,35.04037025095847,69.08869082865378,0.8049964682876065,43.22778655165743,66.13431805725848
0.7,3.36,0.8063446356964337,43.33674224210949,66.03846301016549,0.7256966342995143,35.20241228436542,69.08521638433696,0.7256966287629468,35.202411590030195,69.08521503613024,0.8063446284822907,43.33674161925209,66.03846189845545
0.7083333333333334,3.4,0.8078544127347517,43.46473833990443,65.98382825397023,0.7270456596781857,35.36354340020494,69.08000812035367,0.7270456541133489,35.36354270652586,69.08000677524103,0.8078544054881198,43.46473771835097,65.98382714634229
0.7166666666666667,3.44,0.8102276800153956,43.69946543200107,66.15949979533663,0.72839353216342,35.52376045855632,69.07306613442,0.7283935265702036,35.52375976553513,69.07306479240425,0.8102276723981758,43.69946477254902,66.15949862217927
0.725,3.48,0.8140206434521862,44.11017952403392,66.72129169754571,0.7297402435677782,35.68305958149996,69.06438909091355,0.7297402379461085,35.68305888913842,69.06438775199747,0.8140206358065991,44.110178867522315,66.72129053195916
0.7333333333333333,3.5199999999999996,0.8195382524870723,44.72851231990951,67.75070212756498,0.73108578568783,35.84143684827022,69.05397557180002,0.7310857800376026,35.841436156570545,69.05397423598727,0.8195382448198301,44.72851166728838,67.75070097137105
0.7416666666666667,3.56,0.8269019250448728,45.55340575412052,69.26481035885617,0.7324301503041544,35.99888829539368,69.0418240762138,0.7324301446252482,35.99888760435836,69.04182274350848,0.8269019177106643,45.55340514495017,69.26480928228479
0.75,3.5999999999999996,0.8360296012329262,46.55082320746777,71.21726425770046,0.7337996223058552,36.158347282368155,69.03361649639852,0.7337996173716165,36.158346678422134,69.03361533403091,0.8360295943273979,46.55082264704702,71.2172632697438
0.7583333333333333,3.6399999999999997,0.8467036913603155,47.667669870703534,73.52467128864178,0.7351558689029893,36.315532750068776,69.02105132316022,0.7351558639421127,36.315532147153505,69.02105016404872,0.8467036849819183,47.667669362662664,73.5246703954286
0.7666666666666666,3.6799999999999997,0.8588604768535003,48.86728819134346,76.13018809913603,0.7365110093202495,36.47179164780547,69.00675928285814,0.7365110043315745,36.47179104574346,69.00675812694041,0.8588604690645981,48.86728753656192,76.13018695239653
0.775,3.7199999999999998,0.8717226112201859,50.04591222516563,78.85790941335014,0.7378650518333326,36.62712284729383,68.99073984625885,0.7378650468167606,36.627122246089776,68.9907386935434,0.871722604150815,50.04591164542421,78.85790840299572
0.7833333333333333,3.76,0.885014756009843,51.16488358763612,81.64518644009395,0.7392179880903803,36.78152225675073,68.97299118553514,0.7392179830458109,36.781521656408856,68.97299003602943,0.8850147478518782,51.1648829012319,81.64518524887643
0.7916666666666666,3.8,0.8979359093744403,52.145241451642775,84.3570107680047,0.7405698097270149,36.934985753850555,68.95351141259232,0.7405698046543572,36.9349851543752,68.95351026630408,0.897935901261787,52.145240770874864,84.3570095919456
0.8,3.84,0.90985325458607,52.93972467982512,86.91083371602879,0.7419205083592879,37.08750917439984,68.93229855491003,0.7419205032584423,37.0875085757958,68.93229741184771,0.9098532475487484,52.93972407519806,86.91083267635176
0.8083333333333333,3.88,0.920315525209786,53.523568197851255,89.25846794498969,0.7432700755833662,37.239088312274625,68.90935055479028,0.7432700704542325,37.23908771454675,68.9093494149625,0.9203155173572672,53.523567514093926,89.25846677242264
0.8166666666666667,3.92,0.9282928742426648,53.83644873712623,91.28420378726307,0.7446185029753126,37.389718919360554,68.88466526857322,0.7446184978178046,37.389718322513914,68.88466413198906,0.9282928665421964,53.836448053989436,91.28420261760033
0.825,3.9599999999999995,0.9332422192094177,53.865015831539345,92.94572606755361,0.7459657820907897,37.53939670546396,68.85824046579859,0.7459657769048135,37.5393961095039,68.85823933246762,0.9332422117169177,53.865015146228345,92.9457248944968
0.8333333333333334,4.0,0.9348791154041376,53.6138631158504,94.22405829720059,0.747311904464808,37.68811733819439,68.83007382831356,0.7473118992502722,37.68811674312663,68.83007269824597,0.9348791072045003,53.613862367316514,94.22405701065469
0.8416666666666667,4.04,0.9325817684990859,53.06591452863181,95.05409800257632,0.7486568616113616,37.835876442817344,68.80016294932547,0.7486568563681957,37.8358758486476,68.80016182253146,0.9325817605474332,53.065913780551966,95.05409670968132
0.85,4.08,0.9262722095035396,52.23899099381121,95.42412725688989,0.7500006450231407,37.98266960207598,68.76850533239705,0.7500006397512367,37.98266900881033,68.76850420888759,0.9262722018226519,52.238990244784674,95.42412595326513
0.8583333333333333,4.119999999999999,0.9160477747834831,51.1561836774333,95.32774036093944,0.7513432461710526,38.12849235598272,68.7350983903864,0.7513432408703222,38.12849176362748,68.73509727017282,0.9160477673755861,51.15618292749065,95.32773904352796
0.8666666666666667,4.16,0.9022325730611055,49.848433939629786,94.77138845342299,0.7526846565038239,38.27334020157854,68.69993944432743,0.7526846511741873,38.273339610140354,68.69993832742158,0.9022325659156701,49.84843318869682,94.77138711921414
0.875,4.2,0.8854092574139759,48.355726112677,93.78087852795484,0.7540276448790635,38.41752155809881,68.66361650293324,0.7540276387699039,38.4175208830433,68.66361522976109,0.885409249660509,48.35572530939355,93.7808770768593
0.8833333333333333,4.239999999999999,0.8661575022525961,46.71220326249554,92.37707004379143,0.7553685950103186,38.56062591397812,68.62535789501196,0.7553685888694472,38.560625239413476,68.6253566248537,0.8661574947525946,46.71220245765902,92.37706856753897
0.8916666666666666,4.279999999999999,0.845267028976568,44.960306257763925,90.60472001095467,0.7567083419915884,38.70274332908328,68.58534092825745,0.756708335819916,38.70274265521123,68.58533966123788,0.8452670216777672,44.96030544966404,90.60471850695454
0.9,4.32,0.8235499351277816,43.14238805263053,88.51891391346703,0.7580468782986457,38.843869364859266,68.54356270081637,0.7580468720960856,38.843868691685806,68.54356143694594,0.8235499279954425,43.14238723949169,88.51891237821005
0.9083333333333333,4.359999999999999,0.8018014826021297,41.301201952335255,86.18600747260781,0.7593841952688513,38.983999313070896,68.50002007694636,0.7593841890353319,38.983998640602806,68.50001881623707,0.80180147560162,41.30120113203812,86.18600590272095
0.9166666666666666,4.3999999999999995,0.7807572902999452,39.480136900876666,83.68333086734108,0.7607202842138902,39.12312842124629,68.45470982313032,0.7607202779493497,39.12312774949045,68.45470856559449,0.7807572833987605,39.480136071084964,83.68332925974299
0.9249999999999999,4.4399999999999995,0.7611730685662681,37.732002200735,81.11561541038218,0.7620551364190937,39.26125189149642,68.40762860501802,0.7620551301234584,39.26125122046017,68.40762735066868,0.7611730624483035,37.73200141348809,81.11561387358572
0.9333333333333333,4.4799999999999995,0.7434327639746355,36.0921322686647,78.55851000267705,0.7633887431426016,39.39836488000188,68.35877298581582,0.7633887368158077,39.39836420969274,68.35877173466632,0.743432757857447,36.09213147083041,78.5585084316372
0.9416666666666667,4.52,0.7280116255888605,34.61036372408506,76.12165370979513,0.7647210956146197,39.53446249646277,68.3081394246077,0.7647210892565991,39.53446182688857,68.30813817667197,0.7280116194791655,34.61036291305879,76.12165210143418
0.95,4.56,0.7152128096383895,33.33262315635537,73.91032192117923,0.7660521850365708,39.66953980350904,68.25572427460541,0.7660521786472606,39.66953913467789,68.25572302989784,0.7152128035222957,33.33262233164352,73.91032027721013
0.9583333333333334,4.6,0.7052183026414808,32.30018895729543,72.02298867071956,0.7674111398714976,39.806898317669656,68.20766828183847,0.7674111344647818,39.80689776468034,68.20766725425723,0.705218296509272,32.300188119567196,72.02298699506954
0.9666666666666667,4.64,0.6980772729179902,31.543748489132664,70.5391516186582,0.7687581586029772,39.94202512969896,68.15556580053615,0.7687581531676713,39.94202457801118,68.15556477656946,0.698077266763539,31.543747640278188,70.53914991744554
0.975,4.68,0.6936866836694865,31.07537412549347,69.50354363860956,0.7701040051353476,40.076132050711415,68.10169060277858,0.7701039996700124,40.07613150006353,68.10168958226866,0.6936866774895967,31.075373268433346,69.50354191966787
0.9833333333333333,4.72,0.6917952825649015,30.883585903391573,68.91722616890728,0.7714486849117038,40.20921702784353,68.04604078743856,0.7714486794162768,40.2092164782461,68.0460397704051,0.691795277029379,30.883585114300367,68.91722458945304
0.9916666666666667,4.76,0.691830646841806,30.911967542573905,68.69539252741126,0.7727921889755389,40.34127500931455,67.98861235923995,0.7727921834499495,40.341274460777676,67.98861134570164,0.6918306412761449,30.91196675309609,68.69539094814125
