time_s,leg,phase,segment,forward_force_n,vertical_force_n,j2_torque_nm,j3_torque_nm,j2_power_w,j3_power_w
22.5,FR,0.5482018800815321,late_stance,2.724302443983737,7.183064240743955,0.6611152190942784,-0.7685322188714363,0.0348853709445901,0.3479154907994467
22.5,RL,0.5482018800815321,late_stance,1.725610848665784,9.107136740901012,0.31290196174871354,-0.6917129044776482,0.0631781052888778,0.14643173713515006
22.5,RR,0.04820188008153219,early_stance,-0.6796679966809439,11.798393114990853,0.5233668005213229,-1.004441789388297,0.036010696654843515,0.3908214826701044
22.52,FL,0.05236854674819886,early_stance,-5.2104057373061785,13.344992616200244,-0.71905024153723,-0.4314779580287443,-0.14817682810289048,0.008589714908911356
22.52,FR,0.5523685467481989,late_stance,2.5832672808704538,7.03004236908692,0.6242744779806644,-0.7314634677941705,0.06580299989093132,0.27632509236637287
22.52,RL,0.5523685467481989,late_stance,1.8574121337491942,10.118164520243445,0.2846508025820245,-0.7464885116987876,0.0657326368538742,0.12854391576022717
22.52,RR,0.05236854674819886,early_stance,-0.47705991458421526,11.198897653896513,0.5368808800021608,-0.9479644748519853,0.10445665278515816,0.15491826726142827
22.54,FL,0.056535213414865525,early_stance,-5.622293572017578,14.255006517496831,-0.8001755013449705,-0.4567281032255141,-0.15667979498689724,0.012304023085083113
22.54,FR,0.5565352134148656,late_stance,2.3371949824318903,7.035518993887302,0.558822842660285,-0.6864395132678577,0.08482230979136213,0.21054878429869409
22.54,RL,0.5565352134148656,late_stance,1.3809367504538448,9.845488857882302,0.17739280884815234,-0.6133282216384682,0.05646642661695078,0.00888801404986561
22.54,RR,0.056535213414865525,early_stance,-0.7057528790714548,10.327142843028328,0.4334743725736901,-0.7747100956490982,0.15057809443393075,-0.10298529285513867
22.56,FL,0.0607018800815322,early_stance,-5.282531715563487,14.144595541419408,-0.7145588150724588,-0.46331274131614725,-0.12021023572003073,-0.0007456905092950567
22.56,FR,0.5607018800815322,late_stance,2.154938841473595,8.027031531177332,0.4608978561796364,-0.696053333435839,0.08961849011720624,0.13491902545196946
22.56,RL,0.5607018800815322,late_stance,1.2214566499908868,11.368294461836062,0.06695073116551528,-0.6760089428126409,0.02023814616009076,-0.023949917938463215
22.56,RR,0.0607018800815322,early_stance,-1.0310456795906189,8.10265685647917,0.23828989380909504,-0.5045425174831529,0.11613142739195949,-0.23530129925709162
22.580000000000002,FL,0.06486854674819886,early_stance,-4.971436803856405,13.660688823366499,-0.6676037157524656,-0.46972776224212903,-0.08712376278473155,-0.001431455381950536
22.580000000000002,FR,0.5648685467481989,late_stance,2.1854809039300345,9.781079037467649,0.3993366046987252,-0.7853563771583717,0.06801443446436445,0.14165859478315002
22.580000000000002,RL,0.5648685467481989,late_stance,1.24688543206983,11.792717039673922,0.05124891313670579,-0.7213240119356756,0.013108561632997874,-0.026739709692011993
22.580000000000002,RR,0.06486854674819886,early_stance,-1.7337330542994076,8.67838125279486,0.028443329554246444,-0.464845505894665,0.01478206265566049,-0.28640132208354613
22.6,FL,0.06903521341486553,early_stance,-4.304144529001075,12.716603208960441,-0.5391039864664242,-0.4738919117851379,-0.04261077209704982,-0.003080945333696976
22.6,FR,0.5690352134148655,late_stance,2.333162640624514,10.414550730762265,0.4188742583286267,-0.844186474797568,0.06151404201085878,0.08601152616065563
22.6,RL,0.5690352134148655,late_stance,1.421422742655633,11.279000049564313,0.11535101485429938,-0.7226817839977154,0.020852272048464376,-0.008633415902069728
22.6,RR,0.06903521341486553,early_stance,-1.8891320826079179,9.615500491469001,0.030187199929441577,-0.5481627813416339,0.010015209596610442,-0.2146623242161793
22.62,FL,0.0732018800815322,early_stance,-3.6388317092335614,11.536373893499341,-0.41576397901208983,-0.4620309524037457,-0.025788696953080278,0.0028251862533533747
22.62,FR,0.5732018800815322,late_stance,2.3968756547253056,11.318178896515022,0.3850674942981168,-0.8947601028567217,0.05057089180617951,0.07892049828903586
22.62,RL,0.5732018800815322,late_stance,1.3837877439330668,11.365582793264839,0.09340349083968949,-0.7168739633400432,0.016129958130700128,-0.024139445239920825
22.62,RR,0.0732018800815322,early_stance,-1.678756868184004,9.838894658335123,0.09481522380246082,-0.5999693813209763,0.027920741916630572,-0.2185753277192052
22.64,FL,0.07736854674819886,early_stance,-3.1332881739722183,10.313115577169519,-0.33879521440342264,-0.4338851067045406,-0.01686270473107355,0.01284374752029677
22.64,FR,0.5773685467481988,late_stance,2.6832958615467666,12.302925027229831,0.40144820609661735,-0.9823851732414566,0.03205882386105635,0.14969038585270938
22.64,RL,0.5773685467481988,late_stance,1.6132517973737284,11.16338381343867,0.14716406072478072,-0.7333794529971678,0.023525074392454107,-0.01775413081234392
22.64,RR,0.07736854674819886,early_stance,-1.6518749690341183,10.512700197198788,0.1274381305401848,-0.6748360277266502,0.028053015514841545,-0.16340381019112735
22.66,FL,0.08153521341486553,early_stance,-2.668579520047464,9.507637156931567,-0.24829024178123896,-0.3974285212019878,-0.020041630890135925,-0.0036873136013355285
22.66,FR,0.5815352134148655,late_stance,2.5246578727306686,12.410551327288934,0.35573555314339866,-0.9615917965036236,0.02742874976297118,0.14804631163659704
22.66,RL,0.5815352134148655,late_stance,1.7376104512904729,11.181935027504943,0.17800828538202446,-0.7614570225741921,0.029631777119390423,-0.018243684078890165
22.66,RR,0.08153521341486553,early_stance,-1.5792181894449897,10.626044189136161,0.1496619003832571,-0.6981798127973367,0.029495081498477394,-0.13722476199718553
22.68,FL,0.08570188008153219,early_stance,-2.178213181997861,9.161582195466297,-0.13831783870339062,-0.415559302886144,-0.016600835983956463,-0.026116114082042532
