send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
2781,2782,5.361328125,42.1875,92.109375,12.65625,68.291015625,76.9921875,-5.2734375,66.97265625,75.322265625,-12.568359375,43.06640625,93.603515625
2801,2802,5.361328125,42.275390625,92.109375,12.65625,68.37890625,77.34375,-5.2734375,67.060546875,75.498046875,-12.568359375,43.06640625,93.603515625
2821,2822,5.537109375,42.275390625,92.109375,12.65625,68.466796875,77.6953125,-5.2734375,67.32421875,76.025390625,-12.568359375,43.06640625,93.603515625
2841,2842,5.712890625,42.36328125,92.197265625,12.48046875,68.73046875,78.22265625,-5.537109375,67.5,76.46484375,-12.392578125,43.2421875,93.603515625
2861,2862,5.80078125,42.5390625,92.197265625,12.392578125,68.90625,78.837890625,-5.712890625,67.67578125,77.34375,-12.3046875,43.2421875,93.603515625
2882,2883,5.888671875,42.626953125,92.28515625,12.3046875,69.08203125,79.62890625,-5.80078125,67.939453125,78.134765625,-12.12890625,43.330078125,93.603515625
2902,2903,6.064453125,42.71484375,92.373046875,12.216796875,69.2578125,80.595703125,-5.9765625,68.203125,79.1015625,-12.041015625,43.41796875,93.603515625
2922,2923,6.240234375,42.802734375,92.373046875,12.12890625,69.43359375,81.5625,-6.064453125,68.37890625,80.15625,-11.865234375,43.505859375,93.603515625
2943,2943,6.328125,42.978515625,92.4609375,12.041015625,69.609375,82.79296875,-6.328125,68.642578125,81.38671875,-11.77734375,43.59375,93.603515625
2962,2963,6.416015625,43.2421875,92.4609375,11.865234375,69.78515625,84.111328125,-6.416015625,68.73046875,82.705078125,-11.6015625,43.76953125,93.69140625
2982,2983,6.50390625,43.41796875,92.63671875,11.77734375,69.78515625,85.4296875,-6.591796875,68.818359375,84.111328125,-11.513671875,44.033203125,93.69140625
3003,3003,6.591796875,43.59375,92.724609375,11.77734375,69.78515625,86.66015625,-6.6796875,68.90625,85.517578125,-11.42578125,44.208984375,93.69140625
3022,3023,6.6796875,43.857421875,92.724609375,11.689453125,69.697265625,88.06640625,-6.767578125,68.818359375,86.923828125,-11.337890625,44.384765625,93.69140625
3042,3043,6.943359375,44.12109375,92.8125,11.6015625,69.521484375,89.384765625,-7.03125,68.642578125,88.330078125,-11.162109375,44.736328125,93.69140625
3062,3063,7.03125,44.47265625,92.900390625,11.42578125,69.169921875,90.703125,-7.20703125,68.37890625,89.560546875,-10.986328125,44.912109375,93.69140625
3082,3083,7.119140625,44.82421875,92.900390625,11.337890625,68.73046875,92.021484375,-7.294921875,68.02734375,90.966796875,-10.8984375,45.263671875,93.779296875
3102,3103,7.294921875,45.17578125,92.98828125,11.162109375,68.115234375,93.076171875,-7.470703125,67.412109375,92.197265625,-10.810546875,45.615234375,93.779296875
3123,3123,7.3828125,45.615234375,93.076171875,10.986328125,67.412109375,94.21875,-7.55859375,66.796875,93.33984375,-10.634765625,45.966796875,93.779296875
3143,3143,7.55859375,45.966796875,93.1640625,10.8984375,66.62109375,95.09765625,-7.822265625,66.09375,94.39453125,-10.458984375,46.40625,93.779296875
3163,3163,7.734375,46.494140625,93.1640625,10.72265625,65.7421875,95.9765625,-7.998046875,65.21484375,95.2734375,-10.283203125,46.7578125,93.779296875
3183,3183,7.91015625,47.021484375,93.33984375,10.634765625,64.6875,96.6796875,-8.173828125,64.3359375,96.240234375,-10.107421875,47.28515625,93.779296875
