leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
FL,25.02,25.04,0.02,4.293779914033296,186.75539260796285,3.735107852159257,0.5291260559323239,0.5291260559323239
FL,25.1,25.18,0.08,14.950313126517376,465.551802674126,27.965222580761196,0.6300963670971798,0.718433480954449
RR,25.22,25.24,0.02,10.816627104760745,134.4304602476237,2.688609204952474,0.7887893397572445,0.7887893397572445
FL,25.24,25.26,0.02,7.03117144760385,173.05725811100373,3.461145162220075,0.8026412923100397,0.8026412923100397
RR,25.26,25.28,0.02,6.626303811169812,223.37104269052824,4.467420853810565,0.8124362141850399,0.8124362141850399
FL,25.36,25.38,0.02,3.8304703813129275,41.36334990714859,0.8272669981429718,0.8710108215573236,0.8710108215573236
RR,25.38,25.5,0.12,10.33880355704595,38.42819764222869,3.8387765907075027,0.8872057420971795,0.9921803469422268
RL,25.7,25.72,0.02,4.030324128116864,113.65752951164346,2.2731505902328695,0.3051760906937524,0.3051760906937524
FR,26.04,26.06,0.02,3.956761315780433,523.1448931257902,10.462897862515804,0.6285382027390407,0.6285382027390407
FR,26.12,26.14,0.02,15.317073491965353,209.54112165458056,4.190822433091611,0.760653848147671,0.760653848147671
RL,26.16,26.18,0.02,9.738496423532979,217.9836329079252,4.359672658158504,0.8199741668465541,0.8199741668465541
FR,26.22,26.24,0.02,7.821003600312171,110.21796646943233,2.2043593293886468,0.8916483850243497,0.8916483850243497
RL,26.22,26.24,0.02,9.491833662704257,155.48751744128379,3.109750348825676,0.8916483850243497,0.8916483850243497
RL,26.26,26.28,0.02,7.652744741027782,376.7330136328305,7.53466027265661,0.9154311961892057,0.9154311961892057
FR,26.3,26.36,0.06,4.2866575140958165,116.96247610578881,4.159671378508313,0.9315054149392057,0.9523796326878475
RL,26.32,26.42,0.1,9.870444950803188,33.696517944852566,2.6623433938408643,0.9411425239804196,0.9956909568074155
FL,26.64,26.66,0.02,1.7481525426859226,329.7705646800396,6.595411293600793,0.29373627374200106,0.29373627374200106
FL,26.88,26.9,0.02,4.71715765815815,402.46673919951274,8.049334783990256,0.5347253389122892,0.5347253389122892
FL,26.94,27.0,0.06,13.901560291951967,567.8416414584675,24.518272332820743,0.6279304284813809,0.6966030902626921
FL,27.02,27.04,0.02,7.576275815264042,805.0491961680932,16.100983923361863,0.7510116834404874,0.7510116834404874
FL,27.06,27.12,0.06,8.428478773140856,566.799802597976,18.41743936771958,0.7862202758553434,0.803343321776669
RR,27.06,27.08,0.02,9.1421993290156,135.18300720602966,2.7036601441205934,0.7862202758553434,0.7862202758553434
RR,27.14,27.16,0.02,12.849806244353559,109.87827714087022,2.1975655428174043,0.821580820775311,0.821580820775311
FL,27.16,27.18,0.02,2.5272704128842016,192.54845190360507,3.8509690380721016,0.8330995697739529,0.8330995697739529
RR,27.22,27.34,0.12,9.743063092210878,38.987913392374644,3.8793644342377265,0.8772558147671627,0.9828495568993496
FR,27.54,27.58,0.04,3.696466073200391,385.6059969110606,13.120791226683375,0.33675585935143704,0.3610746164086269
RL,27.56,27.62,0.06,4.935408682746078,610.5126551526272,27.169959725764297,0.3610746164086269,0.3953121299508022
FR,27.76,27.78,0.02,2.1011187300042873,263.13782110194205,5.262756422038841,0.46147854397324806,0.46147854397324806
FR,27.84,28.04,0.2,16.513900206243676,230.27887282406536,23.131765790262737,0.5275644714596677,0.7506578285458492
RL,28.06,28.1,0.04,11.82081344790657,130.0360377716544,3.591006071022715,0.7773007995846677,0.7857773620846678
RL,28.22,28.34,0.12,8.623806577728601,60.66002085719273,6.541347894707798,0.8787132925751615,0.9930960972073484
RR,28.52,28.56,0.04,5.741430302184887,278.8240285038667,6.704991299639584,0.30537971327332736,0.3310289318325925
RR,28.58,28.76,0.18,8.974657699448883,547.5172408127459,81.55514221335152,0.36792736837891815,0.46251251885918876
RR,28.84,28.86,0.02,4.045258736808706,435.9529125929476,8.719058251858952,0.5688953215840269,0.5688953215840269
FL,28.92,28.94,0.02,7.972461485112339,370.4724450914718,7.409448901829436,0.6828015763523985,0.6828015763523985
FL,29.0,29.02,0.02,15.368088406275584,215.55193115597123,4.311038623119424,0.8142422086956906,0.8142422086956906
RR,29.02,29.06,0.04,9.048743649158709,133.93345118727396,3.714764072064712,0.8438125211956906,0.8685828335049557
