# t,bfl,bfr,brl,brr,wfl,wfr,wrl,wrr,roll,pitch
1.109999999999999964e+01,8.090151906594676701e-02,8.592371278451545191e-02,8.587608957558487410e-02,8.173435797924021029e-02,-3.212158267380103849e-03,1.645268604537640511e-03,6.188007145002498433e-04,-3.521549622872054836e-03,2.689336748667973953e-02,-1.510865379350341542e-01
1.112000000000000099e+01,8.119211908790480159e-02,8.745103566750955792e-02,8.748234292572508453e-02,8.212934056366055779e-02,-3.298980729530422151e-03,3.174528811362639646e-03,1.225728027352376154e-03,-3.660403617840056467e-03,-1.054806581563948326e-01,-2.352005282989593493e-01
1.114000000000000057e+01,8.134107141751548142e-02,8.911044015602917479e-02,8.914540369748270854e-02,8.242720874587018687e-02,-3.315144993786815764e-03,5.171616459201333615e-03,1.861624475835769316e-03,-3.788184707465509782e-03,-2.774542186859329518e-01,-3.531055002061836978e-01
1.116000000000000014e+01,8.139037716652605670e-02,9.074699772189301350e-02,9.074953037041653958e-02,8.262540479877440724e-02,-3.281322167967545833e-03,7.518985612542879865e-03,2.331750829088891780e-03,-3.883252303742899120e-03,-5.206394385924870694e-01,-5.084628814710659972e-01
1.117999999999999972e+01,8.142524826910908786e-02,9.237621490842007344e-02,9.234434305905062090e-02,8.275108039551186401e-02,-3.212386804767247001e-03,1.015571919604029566e-02,2.651601139141576691e-03,-3.948786356518647206e-03,-8.398059833048597822e-01,-6.920081880207670233e-01
1.120000000000000107e+01,8.144987581017952560e-02,9.399968329660320088e-02,9.388921134783627387e-02,8.276652723443871096e-02,-3.151370510759327753e-03,1.301355004994548051e-02,2.830523211499399311e-03,-3.992893815194731993e-03,-1.226919282123616339e+00,-8.900706701736025295e-01
1.122000000000000064e+01,8.141631925093786859e-02,9.553600854110658180e-02,9.546140680914745602e-02,8.269969272198923749e-02,-3.117697160845422921e-03,1.603640564785997411e-02,2.927377413607223228e-03,-4.004837268627024077e-03,-1.680506399160463404e+00,-1.107522365754577853e+00
1.124000000000000021e+01,8.134359214301055407e-02,9.687532164268873591e-02,9.688290865297813359e-02,8.259225521076024590e-02,-3.104812067246699725e-03,1.909381984675005348e-02,2.744098396163262288e-03,-3.978971546663212511e-03,-2.200934954134135424e+00,-1.348287275517592310e+00
1.125999999999999979e+01,8.125881524977689174e-02,9.809770215927030024e-02,9.814600355029340362e-02,8.240021607274625182e-02,-3.117897440579678325e-03,2.228735428520385933e-02,2.245020925881809071e-03,-3.932705577179954753e-03,-2.802065490474267229e+00,-1.611099341572060251e+00
1.127999999999999936e+01,8.120992957949139945e-02,9.919311616012621569e-02,9.925477201704922814e-02,8.220294432863547995e-02,-3.139455996114599856e-03,2.561451485391248034e-02,1.343901845515547977e-03,-3.875070597649885734e-03,-3.485268279591592577e+00,-1.905550074192920329e+00
1.130000000000000071e+01,8.114911720323997324e-02,1.001373748831220767e-01,1.001976255384329911e-01,8.203751848816935588e-02,-3.178551719405727644e-03,2.902682744283675842e-02,1.214396756105823316e-05,-3.796952018504887866e-03,-4.237831662317711690e+00,-2.236905123707206844e+00
1.132000000000000028e+01,8.107089904902049782e-02,1.009714897928403882e-01,1.013204904757108310e-01,8.175332734447840477e-02,-3.217402653845978511e-03,3.237238321205057612e-02,-1.006359575626409458e-03,-3.608008611275380362e-03,-5.010780884707308758e+00,-2.546565930779903120e+00
1.133999999999999986e+01,8.095996711006595015e-02,1.014901345217384399e-01,1.022664897048398414e-01,8.130756856410581435e-02,-3.180501144332780611e-03,3.508327285737622425e-02,-1.374599925023849839e-03,-3.194718999709768997e-03,-5.667936982089587516e+00,-2.742910163570920545e+00
1.135999999999999943e+01,8.075257245257830285e-02,1.017158875457671030e-01,1.028590965096540383e-01,8.083947683912198756e-02,-3.116103599153652315e-03,3.718369264568042315e-02,-1.608031813986630920e-03,-2.757143730839475837e-03,-6.203944157631395839e+00,-2.879344081025865254e+00
1.138000000000000078e+01,8.052491254047874913e-02,1.018181880341315348e-01,1.032513590435239353e-01,8.039328489809773048e-02,-3.045009357335665828e-03,3.889269600609578104e-02,-1.809716762259612477e-03,-2.385349715136399901e-03,-6.646904917068179763e+00,-2.984361540322807205e+00
1.140000000000000036e+01,8.034113553658753237e-02,1.017901120829790285e-01,1.034300849350972828e-01,8.004380322774187762e-02,-2.977046891599551687e-03,4.014588154286924393e-02,-2.021011627760117835e-03,-2.070471477632916668e-03,-6.982602843819057270e+00,-3.057133221579112270e+00
1.141999999999999993e+01,8.016768175018250397e-02,1.015228808518792991e-01,1.033111269690827061e-01,7.969780430201094112e-02,-2.949615602325334623e-03,4.076719965429381753e-02,-2.218607031202971674e-03,-1.843930599853067093e-03,-7.195059805797638042e+00,-3.086773716038662130e+00
1.143999999999999950e+01,7.996441025337190645e-02,1.009412527091490125e-01,1.028150931872356677e-01,7.936467115191633837e-02,-2.956525883963088269e-03,4.068527862986441590e-02,-2.403858721240801494e-03,-1.661402704890162924e-03,-7.267920594795493017e+00,-3.073249463235177004e+00
1.146000000000000085e+01,7.987707104274259506e-02,1.001633778058171609e-01,1.020608408802160527e-01,7.917433882978232307e-02,-2.912280513368264295e-03,3.998742224221019798e-02,-2.570678992822355430e-03,-1.502015899938986820e-03,-7.203593190364939503e+00,-3.020776381067929783e+00
1.148000000000000043e+01,7.987744029688599590e-02,9.924456555948894809e-02,1.010490271289010145e-01,7.913679351986717403e-02,-2.856304882745099721e-03,3.857432628455667589e-02,-2.678955942906617593e-03,-1.410277399806699611e-03,-6.975100252008482826e+00,-2.918618683663024349e+00
1.150000000000000000e+01,7.993755731593783775e-02,9.810940581274825434e-02,9.974550459675689262e-02,7.914846145069931449e-02,-2.829818456111864861e-03,3.642168288880608118e-02,-2.707626727732573291e-03,-1.390863513136476881e-03,-6.598236945107776030e+00,-2.754318531758221944e+00
1.151999999999999957e+01,8.003450360254707463e-02,9.671037560460490901e-02,9.808685006341981427e-02,7.917193947749098792e-02,-2.828638399655258179e-03,3.351588793778867426e-02,-2.703407748641677849e-03,-1.411101739190366577e-03,-6.087171943687073039e+00,-2.520844235148670176e+00
1.154000000000000092e+01,8.008639272771138351e-02,9.533963942713653827e-02,9.634938869087698865e-02,7.929251068824103021e-02,-2.836206208547419755e-03,3.022202166522514749e-02,-2.560772108508115041e-03,-1.535517335809415129e-03,-5.446402021991635145e+00,-2.260026942292954644e+00
1.156000000000000050e+01,8.022665418911829882e-02,9.389711730998910599e-02,9.445026795157906996e-02,7.946279212043344531e-02,-2.831209809783321457e-03,2.638190854728612172e-02,-2.339315396499376531e-03,-1.730240671965827676e-03,-4.695445795843483872e+00,-1.956270553511166632e+00
1.158000000000000007e+01,8.039899288299001689e-02,9.232725612883778410e-02,9.240142843189921851e-02,7.970012822026660559e-02,-2.851301354757623113e-03,2.198061727642465144e-02,-2.042137219989071523e-03,-1.950085953501098229e-03,-3.848832091646552822e+00,-1.609269209730607164e+00
1.159999999999999964e+01,8.056222726278403079e-02,9.064213104626517303e-02,9.041847008704310962e-02,7.997794567954844003e-02,-2.899711105360806146e-03,1.706907979084117469e-02,-1.435043425294255104e-03,-2.171821123596484604e-03,-2.919325779002185151e+00,-1.217695452101116294e+00
1.162000000000000099e+01,8.070434587534101867e-02,8.899045803755413486e-02,8.860877488724409889e-02,8.027061836470844591e-02,-2.955105049621396807e-03,1.185229046374366296e-02,-3.871991779891593988e-04,-2.397123360290152883e-03,-1.902402320923427093e+00,-7.832340956208443394e-01
1.164000000000000057e+01,8.079367055368219530e-02,8.727216123834330430e-02,8.702228842364466421e-02,8.072480154386581230e-02,-2.955459728035538663e-03,6.550988163743765719e-03,7.157574807668716510e-04,-2.722535665801960325e-03,-8.691917578410940370e-01,-3.822686197519546414e-01
1.166000000000000014e+01,8.093785964102427621e-02,8.565247491827732151e-02,8.553984179400160592e-02,8.122736037268957210e-02,-2.951706160612091456e-03,1.643895923524207880e-03,1.312877906953710538e-03,-3.209912573683797177e-03,4.748900117574285373e-02,-5.423520076248691812e-02
1.167999999999999972e+01,8.085198396642852281e-02,8.475971120199014830e-02,8.416501180979975294e-02,8.147941547697652720e-02,-2.941362837008010961e-03,-2.046226825714560910e-03,2.037852559095935934e-03,-3.567529684873525786e-03,8.581817159861603317e-01,2.568315022182292018e-01
1.170000000000000107e+01,8.006306932998924486e-02,8.393549333052148509e-02,8.277426480643623741e-02,8.103271690342081501e-02,-2.432544025204468746e-03,-3.179324050741737934e-03,2.601993578619666431e-03,-3.585230272230829907e-03,1.314753864305552522e+00,3.661163156852684231e-01
1.172000000000000064e+01,7.937139300915892204e-02,8.263011331764602563e-02,8.138373548627489407e-02,8.023142400595009716e-02,-1.751064480164703230e-03,-3.459044579220534044e-03,2.619280280284790041e-03,-3.288603329075146658e-03,1.414880172323810692e+00,3.747074486577443020e-01
1.174000000000000021e+01,7.895194128900664965e-02,8.130235448155065381e-02,8.023258720085990614e-02,7.951175161702761507e-02,-1.327513516520287262e-03,-3.353925073133617873e-03,1.986682777930404153e-03,-2.911506302581294559e-03,1.250210731842172907e+00,3.227529944461363098e-01
1.175999999999999979e+01,7.885726835704469362e-02,8.004467739005508009e-02,7.920018657187904987e-02,7.907985748919107993e-02,-1.209497610590543754e-03,-3.091276513577635721e-03,4.681278985138453974e-04,-2.608312634532004848e-03,8.833153371741044868e-01,2.096298495110555105e-01
1.177999999999999936e+01,7.891932631922948804e-02,7.905834015673349202e-02,7.874999032928738096e-02,7.889994015159948471e-02,-1.350963169208012349e-03,-2.718775496182976315e-03,-1.082213958964104578e-03,-2.392577486205596515e-03,4.371461243532174801e-01,7.076254570681317357e-02
1.180000000000000071e+01,7.894434157370742999e-02,7.848225122591881431e-02,7.889194802170108878e-02,7.870024135601233484e-02,-1.576316894985534817e-03,-2.287965615310211948e-03,-1.609770102070497838e-03,-2.047490923899754345e-03,7.504548533531404941e-02,4.226697229402351895e-03
1.182000000000000028e+01,7.897898062759174664e-02,7.811614468058655780e-02,7.908551133595846661e-02,7.860436737685728981e-02,-1.756195590394509648e-03,-1.874035947953271025e-03,-1.930304456739740521e-03,-1.707673105507324929e-03,-2.087701899522760862e-01,-4.383577179048459699e-02
1.183999999999999986e+01,7.902773677391961016e-02,7.796980452805088446e-02,7.930275170969752763e-02,7.862644859885470350e-02,-1.873207813487869078e-03,-1.524655096950301714e-03,-2.162740434726910521e-03,-1.510071712959606266e-03,-3.967860055787086337e-01,-8.807510110276722815e-02
1.185999999999999943e+01,7.909531399601843482e-02,7.796362616035779070e-02,7.946553230627936837e-02,7.873250710890393467e-02,-1.911246622075792045e-03,-1.316252228265264723e-03,-2.325241214559844311e-03,-1.439149676741965228e-03,-4.860960894737274551e-01,-1.226699402129643457e-01
1.188000000000000078e+01,7.929701331842765877e-02,7.806756226534480869e-02,7.958825436277176812e-02,7.891300353013736002e-02,-1.836105582335167269e-03,-1.283802670802053347e-03,-2.412775448202567757e-03,-1.425534271204398351e-03,-5.006774832735724212e-01,-1.355199386520584970e-01
1.190000000000000036e+01,7.952543340896714441e-02,7.822320937581793421e-02,7.971285112351580993e-02,7.927158976228108889e-02,-1.706685845807489471e-03,-1.385984680719997558e-03,-2.453599058281279860e-03,-1.400795754937587956e-03,-4.535206356889919244e-01,-1.457479841066773030e-01
1.191999999999999993e+01,7.987657717575867566e-02,7.845876232399812134e-02,7.983827571072429907e-02,7.976210617008795689e-02,-1.508885066066459335e-03,-1.583419299043434952e-03,-2.486001676351178025e-03,-1.350689606191831510e-03,-3.723243203193997153e-01,-1.466092093156274312e-01
1.193999999999999950e+01,8.041998815280926305e-02,7.875442246394537271e-02,8.001563423871516090e-02,8.037461429216742614e-02,-1.258194191664108869e-03,-1.856166983629888717e-03,-2.541463872028491833e-03,-1.243084130756699074e-03,-2.921079176835510993e-01,-1.375296573218981744e-01
1.196000000000000085e+01,8.120060585720037527e-02,7.912262669233502410e-02,8.033489674232566213e-02,8.111054165285674911e-02,-9.643100070617464936e-04,-2.168845308896744095e-03,-2.621323315988268593e-03,-1.091170656184439064e-03,-2.367220561144033619e-01,-1.235832408788112430e-01
1.198000000000000043e+01,8.207777221123753464e-02,7.953268400456862952e-02,8.074709549661820973e-02,8.200351580678034991e-02,-6.178452311477698744e-04,-2.474832372619507892e-03,-2.748471490040305804e-03,-9.240813105623121859e-04,-1.835053279731732878e-01,-1.245641908583147300e-01
1.200000000000000000e+01,8.301734978771574403e-02,7.993636515380872498e-02,8.119238758260591271e-02,8.299114156608930482e-02,-2.018124719674330159e-04,-2.747168573167153849e-03,-2.925749916473100593e-03,-7.293429410214040398e-04,-1.370783086034204346e-01,-1.398949512435892495e-01
1.201999999999999957e+01,8.408247518686701172e-02,8.032598357038206460e-02,8.169360531781949541e-02,8.414370201648301018e-02,3.585841346168371080e-04,-2.981916531251928987e-03,-3.145176627473541403e-03,-4.465343784009166705e-04,-9.865510561439674864e-02,-1.738315642313685572e-01
1.204000000000000092e+01,8.537148838096833559e-02,8.071672658384936028e-02,8.218069818924526870e-02,8.546549827880282890e-02,1.175220754259014011e-03,-3.184768318631393119e-03,-3.359612795260518564e-03,1.336479327379569426e-05,-5.788188789446524485e-02,-2.103850397704998265e-01
1.206000000000000050e+01,8.680506655630254587e-02,8.096198776839905187e-02,8.264217773422501134e-02,8.691180108193476139e-02,2.454850577094474379e-03,-3.310408263565645798e-03,-3.551579618277657391e-03,5.040595052982106694e-04,1.567017548783772654e-02,-2.900124064634612697e-01
1.208000000000000007e+01,8.843284179867196004e-02,8.115675605047716068e-02,8.294610199457952415e-02,8.850464207739809630e-02,4.281079993177342585e-03,-3.338985663174798973e-03,-3.719406390240553167e-03,1.109849103081591432e-03,1.504634497112498082e-01,-3.971040886816721849e-01
1.209999999999999964e+01,9.014512832851663549e-02,8.130343275043647178e-02,8.312002053198382090e-02,9.013132129283396576e-02,6.552204288105597380e-03,-3.303739762854075029e-03,-3.843720819605683792e-03,1.657944558896649184e-03,3.597913283048460031e-01,-5.328184728618372556e-01
1.212000000000000099e+01,9.181663718414702358e-02,8.137197050644832952e-02,8.323165401922974493e-02,9.182900593061080197e-02,9.124659108843927169e-03,-3.245782536657110251e-03,-3.917690331517283825e-03,2.142256459114134232e-03,6.384392463280714747e-01,-7.022768055567173429e-01
1.214000000000000057e+01,9.348035261326008427e-02,8.139511812557521930e-02,8.324965689736558982e-02,9.351336896968560908e-02,1.198122819776552619e-02,-3.181680433212645542e-03,-3.977924074224335749e-03,2.465026116314519150e-03,9.916254841260646602e-01,-9.002902809616873947e-01
1.216000000000000014e+01,9.504020216187952785e-02,8.138984300317614329e-02,8.313330370068723607e-02,9.502441836937884634e-02,1.502889595935162290e-02,-3.134689034387343198e-03,-4.004876966701216567e-03,2.513661726827515208e-03,1.426962700005223850e+00,-1.115772897828855248e+00
1.217999999999999972e+01,9.640404543841191165e-02,8.134293084945797003e-02,8.296503089498205585e-02,9.638566963199104998e-02,1.810654116027388127e-02,-3.118241984214828455e-03,-3.989046025984748639e-03,2.307741986210146840e-03,1.930306638734681446e+00,-1.350009781968776412e+00
1.220000000000000107e+01,9.771502693594108502e-02,8.126680581204516474e-02,8.276733623642315574e-02,9.772650729943968551e-02,2.143269267945488443e-02,-3.123534633071134436e-03,-3.948888436868309981e-03,1.866927548297883654e-03,2.516604249344909672e+00,-1.617861607703220850e+00
1.222000000000000064e+01,9.892050030813692718e-02,8.124323346914093247e-02,8.253846977957754460e-02,9.892891065664831396e-02,2.488763996228685743e-02,-3.118882749355473410e-03,-3.898972374284177117e-03,1.064980244036253104e-03,3.187050604762868389e+00,-1.912405769495576280e+00
1.224000000000000021e+01,9.995671219534887908e-02,8.122705445208250330e-02,8.233584948688968397e-02,9.999219614010519674e-02,2.835682432337217201e-02,-3.124027821560279583e-03,-3.838858992151878563e-03,-1.180591030762387361e-04,3.923029813287273182e+00,-2.238564383722106310e+00
1.225999999999999979e+01,1.008097994098380579e-01,8.113957562738484397e-02,8.210572854261369291e-02,1.012249587480480439e-01,3.153545050959812024e-02,-3.150000309560325312e-03,-3.669505599430408077e-03,-9.016733153946500379e-04,4.626510171606530442e+00,-2.529557049558106119e+00
1.228000000000000114e+01,1.014531263898552221e-01,8.092206971648288616e-02,8.188667089881622452e-02,1.023297170469627676e-01,3.418314443677217263e-02,-3.131820149493612371e-03,-3.308734059056545052e-03,-1.163617535949523080e-03,5.205076906662589487e+00,-2.739906493672159993e+00
1.230000000000000071e+01,1.019410632456245330e-01,8.067145578783850579e-02,8.160047445558113455e-02,1.032552817319070670e-01,3.648588978042968667e-02,-3.094645602348660568e-03,-2.949693481383106747e-03,-1.306066858327837449e-03,5.724751930169657221e+00,-2.908436682995697797e+00
1.232000000000000028e+01,1.019722758006528923e-01,8.040004148551896379e-02,8.135401135264855310e-02,1.038627482518882789e-01,3.798796490092697098e-02,-3.043994378044357491e-03,-2.623046995382054963e-03,-1.480851723908455791e-03,6.147678023948217607e+00,-3.046224416571345461e+00
1.233999999999999986e+01,1.018733322300154065e-01,8.018831039840046415e-02,8.119454982930349174e-02,1.042293207107468367e-01,3.903411178177270541e-02,-2.977549209145120834e-03,-2.336651632145657354e-03,-1.699830509614461138e-03,6.481227365895911419e+00,-3.147391536162052805e+00
1.235999999999999943e+01,1.016936576289912131e-01,8.011114218963150124e-02,8.102842247579285229e-02,1.043506706061962525e-01,3.962512029756331405e-02,-2.917108727266935764e-03,-2.120597062668299476e-03,-1.911103667371221587e-03,6.731270630020842916e+00,-3.190854623416538249e+00
1.238000000000000078e+01,1.012644512531397090e-01,8.002804752688034984e-02,8.087145671419854187e-02,1.042126059797469778e-01,3.964115510676205489e-02,-2.900008168592205227e-03,-1.962733451736531354e-03,-2.092495577883296543e-03,6.880041105260868761e+00,-3.193672397346162040e+00
1.240000000000000036e+01,1.006031071814795091e-01,7.993895731449854325e-02,8.074824621245152434e-02,1.037714142660016992e-01,3.909583817682975304e-02,-2.900868229036141638e-03,-1.832257655205817015e-03,-2.256478669326791170e-03,6.915521936411329840e+00,-3.158301961026304117e+00
1.241999999999999993e+01,9.976042606896248777e-02,7.985341166945389424e-02,8.066087341824224044e-02,1.030112775773540656e-01,3.798622030011616219e-02,-2.911603393440525406e-03,-1.731278318356295476e-03,-2.365815238743795845e-03,6.818761872500653354e+00,-3.079119713401312630e+00
1.243999999999999950e+01,9.866216700880783841e-02,7.986172878153686983e-02,8.056424002306056265e-02,1.019402194614194845e-01,3.626192052924995940e-02,-2.897823203379890078e-03,-1.669655474742470086e-03,-2.450379514478892573e-03,6.611682948798809356e+00,-2.947578249801988015e+00
1.246000000000000085e+01,9.745069578900353302e-02,7.985383602500167877e-02,8.056631074710665641e-02,1.006358669230988795e-01,3.406491568361484645e-02,-2.892312264171987418e-03,-1.644838743684980814e-03,-2.470991158739437032e-03,6.272737059885811206e+00,-2.779978825431277389e+00
1.248000000000000043e+01,9.603131307691817331e-02,7.984128775042573234e-02,8.061661851233808962e-02,9.910133920220623449e-02,3.127518705317684083e-02,-2.904907416553109689e-03,-1.663033548594271965e-03,-2.429242526016110737e-03,5.810808246619863837e+00,-2.574142087970059389e+00
1.250000000000000000e+01,9.457780123148692986e-02,7.992855297086605415e-02,8.067369403263151273e-02,9.737035526839064870e-02,2.808051220718190202e-02,-2.910433361888186549e-03,-1.720064508268826647e-03,-2.333673226218319768e-03,5.252214851972942355e+00,-2.322274380976380392e+00
1.251999999999999957e+01,9.304646644488670515e-02,8.006823083154127052e-02,8.078932498492560899e-02,9.547098840490490790e-02,2.442536446878151857e-02,-2.920702986948565255e-03,-1.826174034985982714e-03,-2.193758002513000738e-03,4.591248206084354244e+00,-2.031999451375120724e+00
1.254000000000000092e+01,9.139513751588215773e-02,8.019868800865771752e-02,8.090344233637761229e-02,9.343129241020046993e-02,2.035000644791517405e-02,-2.959364744747318421e-03,-1.976434799834093925e-03,-2.007424775575777920e-03,3.850604914992235450e+00,-1.710755096901013017e+00
1.256000000000000050e+01,8.975867876972661030e-02,8.032279671483362471e-02,8.102967214176581834e-02,9.135534311118917450e-02,1.606743430380289800e-02,-3.031092565732501631e-03,-2.148887692269799143e-03,-1.715029067332594220e-03,3.047659678580118658e+00,-1.364077886452662591e+00
1.258000000000000007e+01,8.813178266756571677e-02,8.043719410495750455e-02,8.118273775426568251e-02,8.935029929173618490e-02,1.161224214056052334e-02,-3.103741890877691201e-03,-2.327403886417080819e-03,-1.246390482894679103e-03,2.196251335361265156e+00,-9.999592733094609942e-01
1.259999999999999964e+01,8.646584769663857861e-02,8.055608136399952657e-02,8.132720882349155078e-02,8.741908388141506059e-02,6.971393571565794034e-03,-3.149013138393212674e-03,-2.499969655050102157e-03,-5.730373281216082082e-04,1.304152065349650558e+00,-6.138280723116960047e-01
1.262000000000000099e+01,8.476076626807724224e-02,8.072802693271735608e-02,8.145834602390156221e-02,8.551432517607063244e-02,2.207401583045227877e-03,-3.187088673577514325e-03,-2.660838953790777700e-03,1.437589318891256684e-04,4.080821146422182188e-01,-2.168912060924169660e-01
1.264000000000000057e+01,8.343407437247871150e-02,8.093300908921290115e-02,8.142653920576627125e-02,8.357930748068338744e-02,-1.469428363978977220e-03,-3.200961806683666477e-03,-2.941053854627846686e-03,2.710302355657390194e-06,-2.411531146677584614e-01,7.842757275470442491e-02
1.266000000000000014e+01,8.272441171161476481e-02,8.032432975735179226e-02,8.092454265699758342e-02,8.207581258395166279e-02,-2.588602871141536255e-03,-2.824315181836376670e-03,-3.168036019332669956e-03,1.109276527465827278e-04,-6.803048198597396734e-01,1.781078058961763633e-01
1.267999999999999972e+01,8.162037895497564755e-02,7.967938023430293226e-02,8.019583118689446732e-02,8.073332337436035788e-02,-2.915259651899992227e-03,-2.132820592054354009e-03,-3.138377112925649220e-03,5.195642694780233661e-05,-8.616687009726641255e-01,1.738982218650928224e-01
1.270000000000000107e+01,8.061035098847749159e-02,7.923063719261089211e-02,7.960014642028390153e-02,7.966646766518692413e-02,-2.958886308019496175e-03,-1.555081838340070799e-03,-2.970961326773893796e-03,-2.073809307035698324e-04,-8.821693914521945290e-01,1.422336526596570949e-01
1.272000000000000064e+01,7.975066002406332177e-02,7.896776901157838424e-02,7.924360162331509083e-02,7.905648881144704265e-02,-2.918441238907627105e-03,-1.202613046936727020e-03,-2.719484120073403788e-03,-4.761370586441535102e-04,-7.947366464422714882e-01,1.003193214906364650e-01
1.274000000000000021e+01,7.907583218530096769e-02,7.888778604588130017e-02,7.902821996155250106e-02,7.875485215229444114e-02,-2.773030837927435016e-03,-1.077196657309112404e-03,-2.431284361378092951e-03,-8.668803906847800944e-04,-5.996723757263496823e-01,5.477483629807797932e-02
1.275999999999999979e+01,7.863244818267085823e-02,7.894655868700631296e-02,7.887386425503509213e-02,7.868277670491843900e-02,-2.535440482720259514e-03,-1.111514870048437020e-03,-2.122451079866739115e-03,-1.225616700649363733e-03,-3.550080528952858083e-01,2.407598252357145627e-02
1.278000000000000114e+01,7.835064702056415697e-02,7.905620304298283108e-02,7.880579061974393729e-02,7.880761489241505657e-02,-2.250607668826485469e-03,-1.231218952649965059e-03,-1.868447797333104565e-03,-1.548487439927810627e-03,-1.032809287814796945e-01,-9.490264962197896004e-03
1.280000000000000071e+01,7.822586007812505626e-02,7.918008706671225694e-02,7.880353948028978595e-02,7.901400362864918758e-02,-1.963506749275742425e-03,-1.387068017540613041e-03,-1.695463640925386900e-03,-1.831331693220378948e-03,1.150849174528737889e-01,-4.167790792131607913e-02
1.282000000000000028e+01,7.820521395677193510e-02,7.933339053313820388e-02,7.884927390418801363e-02,7.918644955354313397e-02,-1.745208693509171793e-03,-1.511901771763982105e-03,-1.573118515554201846e-03,-2.077032989020548975e-03,2.779937948326969277e-01,-6.362123662320347262e-02
1.283999999999999986e+01,7.827234449070984146e-02,7.957246331765102654e-02,7.902476669481864335e-02,7.933355310051590226e-02,-1.641959494620297971e-03,-1.555901380741533946e-03,-1.442150004151709908e-03,-2.278663978626815217e-03,3.785655269269048162e-01,-7.389726114696142101e-02
1.285999999999999943e+01,7.843152354397971149e-02,7.993591962569614184e-02,7.940316701866947935e-02,7.951075951966053712e-02,-1.663746534367641083e-03,-1.506136088261528228e-03,-1.285754711009137047e-03,-2.447393983933971590e-03,4.198348184039911724e-01,-7.891168202466103399e-02
1.288000000000000078e+01,7.868146651503425681e-02,8.045909790089361691e-02,7.992696274554117464e-02,7.972193370866854922e-02,-1.792591976459600306e-03,-1.361745004627955280e-03,-1.131533146673840279e-03,-2.602450335686921912e-03,4.198158432813809404e-01,-7.678500576608314476e-02
1.290000000000000036e+01,7.897954464033483946e-02,8.107399194278240573e-02,8.063322425321839404e-02,7.999143351712373340e-02,-2.002982215684512290e-03,-1.157040351965114844e-03,-9.583119570853622371e-04,-2.762620707536415227e-03,3.869396684874575332e-01,-7.966312347257564763e-02
1.291999999999999993e+01,7.934164986034819567e-02,8.188319469677475537e-02,8.140794396360595542e-02,8.027362616427873021e-02,-2.284400211855129592e-03,-8.311841667993404015e-04,-7.880636038626598339e-04,-2.926301097519141275e-03,3.363525699014153769e-01,-7.377029387799619031e-02
1.293999999999999950e+01,7.971902151344539833e-02,8.279581095306387528e-02,8.235595721528812807e-02,8.057816236018024159e-02,-2.582943212726156873e-03,-3.608668016766500286e-04,-5.674928468591827757e-04,-3.106286253386755791e-03,2.597946143288872856e-01,-8.034071331556653928e-02
1.296000000000000085e+01,8.010364908769146419e-02,8.372674014919689878e-02,8.344412436957716894e-02,8.093743351361597227e-02,-2.845301014540033840e-03,2.140883346172101076e-04,-3.122020765719685231e-04,-3.274754478773175131e-03,1.656575065381091505e-01,-1.059573265447552176e-01
1.298000000000000043e+01,8.056654261864423794e-02,8.485304112924833830e-02,8.471874626576227085e-02,8.135229242648492343e-02,-3.074743775010921332e-03,9.071404921464458482e-04,1.193363495716991129e-04,-3.415582885520230400e-03,7.688622948731045625e-02,-1.262707806439308800e-01
