# time,x,roll,pitch,fl_mm,fr_mm,rl_mm,rr_mm
1.520000000000000107e+01,-1.645173316695297816e-01,9.144136830646566239e+01,-2.894929962249841518e-03,1.816954364182159622e+02,-6.585237744919751890e-01,1.816752744410729008e+02,-6.569139188021198006e-01
1.522000000000000064e+01,-1.645173316698224919e-01,9.144136830580497133e+01,-2.894930197151297877e-03,1.816954364205721788e+02,-6.585237753234350899e-01,1.816752744439139633e+02,-6.569139138111225185e-01
1.524000000000000021e+01,-1.645173316709165334e-01,9.144136830531203941e+01,-2.894930146695773136e-03,1.816954364218276794e+02,-6.585237756396890019e-01,1.816752744454678350e+02,-6.569139138833980374e-01
1.525999999999999979e+01,-1.645173316715533851e-01,9.144136830498602819e+01,-2.894930197043954490e-03,1.816954364225464360e+02,-6.585237761201554463e-01,1.816752744464441207e+02,-6.569139126988212674e-01
1.528000000000000114e+01,-1.645173316721346424e-01,9.144136830451387254e+01,-2.894930206494972583e-03,1.816954364231372665e+02,-6.585237765277286437e-01,1.816752744478874035e+02,-6.569139117161109098e-01
1.530000000000000071e+01,-1.645173316737472691e-01,9.144136830388278270e+01,-2.894930062857146991e-03,1.816954364238313815e+02,-6.585237762021245445e-01,1.816752744467743241e+02,-6.569139154345843279e-01
1.532000000000000028e+01,-1.645173316740787817e-01,9.144136830427083851e+01,-2.894930214116376525e-03,1.816954364241915130e+02,-6.585237763454196980e-01,1.816752744476583246e+02,-6.569139123461485985e-01
1.533999999999999986e+01,-1.645173316719266698e-01,9.144136830219419210e+01,-2.894930738604951925e-03,1.816954364250441927e+02,-6.585237800235365091e-01,1.816752744553232333e+02,-6.569138984130264980e-01
1.535999999999999943e+01,-1.645173316692889187e-01,9.144136829984593362e+01,-2.894930985311037173e-03,1.816954364231930583e+02,-6.585237839054971509e-01,1.816752744625914318e+02,-6.569138878877827104e-01
1.538000000000000078e+01,-1.645173316669780172e-01,9.144136829803611022e+01,-2.894930858623182956e-03,1.816954364194326388e+02,-6.585237854720670247e-01,1.816752744643268329e+02,-6.569138874094569980e-01
1.540000000000000036e+01,-1.645173316659966634e-01,9.144136829719484183e+01,-2.894930589015513867e-03,1.816954364160440889e+02,-6.585237844645603911e-01,1.816752744604579846e+02,-6.569138939019614210e-01
1.541999999999999993e+01,-1.645173316660496765e-01,9.144136829747287720e+01,-2.894930311652061782e-03,1.816954364142700058e+02,-6.585237820920797347e-01,1.816752744549216061e+02,-6.569139022479485446e-01
1.543999999999999950e+01,-1.645173316661498741e-01,9.144136829811614575e+01,-2.894930252438084745e-03,1.816954364145521765e+02,-6.585237798939769238e-01,1.816752744508296757e+02,-6.569139067377980368e-01
1.546000000000000085e+01,-1.645173316662248697e-01,9.144136830012334372e+01,-2.894930248950606643e-03,1.816954364150844867e+02,-6.585237779294823568e-01,1.816752744486252880e+02,-6.569139080304410294e-01
1.548000000000000043e+01,-1.645173316664984009e-01,9.144136830120569925e+01,-2.894930251333637482e-03,1.816954364162840250e+02,-6.585237770311592742e-01,1.816752744477922477e+02,-6.569139085362483144e-01
1.550000000000000000e+01,-1.645173316663360863e-01,9.144136830086833356e+01,-2.894930379269064057e-03,1.816954364174104057e+02,-6.585237779704495864e-01,1.816752744494723970e+02,-6.569139055483917966e-01
1.551999999999999957e+01,-1.645173316665368146e-01,9.144136830162997853e+01,-2.894930361834058361e-03,1.816954364170835561e+02,-6.585237780343256020e-01,1.816752744491242879e+02,-6.569139057951873806e-01
1.554000000000000092e+01,-1.645173316663442187e-01,9.144136830181410858e+01,-2.894930407483764599e-03,1.816954364170357792e+02,-6.585237785279098865e-01,1.816752744495271656e+02,-6.569139046760028577e-01
1.556000000000000050e+01,-1.645173316664192420e-01,9.144136830254612391e+01,-2.894930348044763568e-03,1.816954364161267961e+02,-6.585237784898569924e-01,1.816752744494809804e+02,-6.569139050078310893e-01
1.558000000000000007e+01,-1.645173316672623454e-01,9.144136830475700606e+01,-2.894930151148549825e-03,1.816954364151047798e+02,-6.585237761774984655e-01,1.816752744449604791e+02,-6.569139108627761736e-01
1.559999999999999964e+01,-1.645173316666200536e-01,9.144136830542780103e+01,-2.894930393505226653e-03,1.816954364154335906e+02,-6.585237766776642632e-01,1.816752744460164877e+02,-6.569139060136965913e-01
1.562000000000000099e+01,-1.645173316663589569e-01,9.144136830563758167e+01,-2.894930404228466658e-03,1.816954364150292633e+02,-6.585237773815804108e-01,1.816752744474908638e+02,-6.569139041064202544e-01
1.564000000000000057e+01,-1.645173316667248309e-01,9.144136830593622278e+01,-2.894930291538234078e-03,1.816954364138794915e+02,-6.585237773675290951e-01,1.816752744459390101e+02,-6.569139067049457603e-01
1.566000000000000014e+01,-1.645173316675482000e-01,9.144136830613709321e+01,-2.894930155009743308e-03,1.816954364135920912e+02,-6.585237767256710839e-01,1.816752744433390205e+02,-6.569139110468892317e-01
1.567999999999999972e+01,-1.645173316673018415e-01,9.144136830545950545e+01,-2.894930308076323119e-03,1.816954364145173599e+02,-6.585237775742145416e-01,1.816752744446446854e+02,-6.569139082924363437e-01
1.570000000000000107e+01,-1.645173316670082986e-01,9.144136830433096463e+01,-2.894930403535105924e-03,1.816954364154349548e+02,-6.585237786611158883e-01,1.816752744471096719e+02,-6.569139055416159945e-01
1.572000000000000064e+01,-1.645173316670444641e-01,9.144136830451803633e+01,-2.894930336538311961e-03,1.816954364150965944e+02,-6.585237784954324214e-01,1.816752744473944858e+02,-6.569139063117429567e-01
1.574000000000000021e+01,-1.645173316671588171e-01,9.144136830550939976e+01,-2.894930269706111597e-03,1.816954364147167666e+02,-6.585237775816321637e-01,1.816752744460465294e+02,-6.569139080836658984e-01
1.575999999999999979e+01,-1.645173316671979524e-01,9.144136830521793513e+01,-2.894930294135952126e-03,1.816954364153189658e+02,-6.585237776424828215e-01,1.816752744463740612e+02,-6.569139077439236640e-01
1.578000000000000114e+01,-1.645173316674335418e-01,9.144136830469902577e+01,-2.894930287219040638e-03,1.816954364157865598e+02,-6.585237778523878038e-01,1.816752744466744218e+02,-6.569139080331576341e-01
1.580000000000000071e+01,-1.645173316676853403e-01,9.144136830570292318e+01,-2.894930256340625362e-03,1.816954364156003976e+02,-6.585237770827083725e-01,1.816752744456705386e+02,-6.569139089672125786e-01
1.582000000000000028e+01,-1.645173316679272302e-01,9.144136830703034491e+01,-2.894930230697403441e-03,1.816954364155827477e+02,-6.585237761119778765e-01,1.816752744445680605e+02,-6.569139097011358341e-01
1.583999999999999986e+01,-1.645173316657926876e-01,9.144136830323913046e+01,-2.894930774003730018e-03,1.816954364176008880e+02,-6.585237809664141739e-01,1.816752744522238174e+02,-6.569138967135665919e-01
1.586000000000000121e+01,-1.645173316640661798e-01,9.144136829969279745e+01,-2.894930901431063460e-03,1.816954364169453413e+02,-6.585237854831588189e-01,1.816752744592153874e+02,-6.569138896123025706e-01
1.588000000000000078e+01,-1.645173316638483541e-01,9.144136829985748705e+01,-2.894930518555890488e-03,1.816954364141204508e+02,-6.585237843324160956e-01,1.816752744560903068e+02,-6.569138972370609508e-01
1.590000000000000036e+01,-1.645173316633189997e-01,9.144136830041996689e+01,-2.894930409865204696e-03,1.816954364130195643e+02,-6.585237828960477380e-01,1.816752744532717259e+02,-6.569139007356548099e-01
1.591999999999999993e+01,-1.645173316634327143e-01,9.144136830177103548e+01,-2.894930273918756153e-03,1.816954364131864281e+02,-6.585237803758137165e-01,1.816752744495410354e+02,-6.569139054749678630e-01
1.593999999999999950e+01,-1.645173316632901894e-01,9.144136830118274872e+01,-2.894930358916694528e-03,1.816954364148048455e+02,-6.585237802402554852e-01,1.816752744495476861e+02,-6.569139049643624162e-01
1.596000000000000085e+01,-1.645173316608833924e-01,9.144136829846735282e+01,-2.894930871845544096e-03,1.816954364165813729e+02,-6.585237839247214398e-01,1.816752744566390447e+02,-6.569138924265409685e-01
1.598000000000000043e+01,-1.645173316596793833e-01,9.144136829716427428e+01,-2.894930778101875019e-03,1.816954364155041048e+02,-6.585237853118340867e-01,1.816752744596761033e+02,-6.569138912099620198e-01
1.600000000000000000e+01,-1.645173316591974355e-01,9.144136829817227863e+01,-2.894930517449057546e-03,1.816954364133397917e+02,-6.585237836917202658e-01,1.816752744562292605e+02,-6.569138970971659663e-01
1.601999999999999957e+01,-1.645173316583800338e-01,9.144136829874187811e+01,-2.894930532107438826e-03,1.816954364128472434e+02,-6.585237828286710782e-01,1.816752744540994513e+02,-6.569138982331461651e-01
1.603999999999999915e+01,-1.645173316576280520e-01,9.144136829922173604e+01,-2.894930530520342053e-03,1.816954364125624863e+02,-6.585237823273186741e-01,1.816752744538897275e+02,-6.569138980823431284e-01
1.605999999999999872e+01,-1.645173316578495692e-01,9.144136830070684141e+01,-2.894930341263821007e-03,1.816954364117800935e+02,-6.585237805657589982e-01,1.816752744504969712e+02,-6.569139030636119703e-01
1.608000000000000185e+01,-1.645173316572602074e-01,9.144136829972400449e+01,-2.894930467122345565e-03,1.816954364130197064e+02,-6.585237812757431808e-01,1.816752744510499156e+02,-6.569139013706849495e-01
1.610000000000000142e+01,-1.645173316573733946e-01,9.144136829913469455e+01,-2.894930453375192843e-03,1.816954364137621667e+02,-6.585237814821718327e-01,1.816752744509195736e+02,-6.569139023247170250e-01
1.612000000000000099e+01,-1.645173316569379096e-01,9.144136830059697729e+01,-2.894930472282000386e-03,1.816954364133690945e+02,-6.585237804757337887e-01,1.816752744503729105e+02,-6.569139018847494071e-01
1.614000000000000057e+01,-1.645173316565926303e-01,9.144136830198728205e+01,-2.894930439717890991e-03,1.816954364131468367e+02,-6.585237792862373984e-01,1.816752744494141609e+02,-6.569139025336089288e-01
1.616000000000000014e+01,-1.645173316551302167e-01,9.144136830327619236e+01,-2.894930590714724951e-03,1.816954364122580898e+02,-6.585237793193566835e-01,1.816752744506148076e+02,-6.569138982633649926e-01
1.617999999999999972e+01,-1.645173316545774089e-01,9.144136830353326673e+01,-2.894930471043969441e-03,1.816954364111378197e+02,-6.585237792611011720e-01,1.816752744500065546e+02,-6.569139000981647492e-01
1.619999999999999929e+01,-1.645173316555125220e-01,9.144136830484058009e+01,-2.894930171628141372e-03,1.816954364094964944e+02,-6.585237776600034731e-01,1.816752744449409249e+02,-6.569139081880649433e-01
1.621999999999999886e+01,-1.645173316555348930e-01,9.144136830605260968e+01,-2.894930222003357090e-03,1.816954364095377628e+02,-6.585237768953061677e-01,1.816752744424831576e+02,-6.569139092053415396e-01
1.624000000000000199e+01,-1.645173316560186172e-01,9.144136830659959969e+01,-2.894930215508664719e-03,1.816954364104786634e+02,-6.585237764794061865e-01,1.816752744417236443e+02,-6.569139101157071003e-01
1.626000000000000156e+01,-1.645173316562353605e-01,9.144136830681195249e+01,-2.894930275241867045e-03,1.816954364117118246e+02,-6.585237765923575015e-01,1.816752744422553860e+02,-6.569139090845909079e-01
1.628000000000000114e+01,-1.645173316564647603e-01,9.144136830571011387e+01,-2.894930339912085010e-03,1.816954364132651847e+02,-6.585237774311900605e-01,1.816752744440698564e+02,-6.569139075195580268e-01
1.630000000000000071e+01,-1.645173316582703993e-01,9.144136830706739261e+01,-2.894930010599838701e-03,1.816954364130831721e+02,-6.585237754199307902e-01,1.816752744409348566e+02,-6.569139150272539363e-01
1.632000000000000028e+01,-1.645173316602278335e-01,9.144136830917798875e+01,-2.894929837819385562e-03,1.816954364141031704e+02,-6.585237724027921402e-01,1.816752744359582721e+02,-6.569139219354189763e-01
1.633999999999999986e+01,-1.645173316608773972e-01,9.144136831006299815e+01,-2.894930055724753357e-03,1.816954364162488105e+02,-6.585237725050402391e-01,1.816752744373945916e+02,-6.569139179524973171e-01
1.635999999999999943e+01,-1.645173316607859426e-01,9.144136831001145538e+01,-2.894930317122615913e-03,1.816954364176756371e+02,-6.585237741712802739e-01,1.816752744412772813e+02,-6.569139111087078930e-01
1.637999999999999901e+01,-1.645173316597270952e-01,9.144136831000274412e+01,-2.894930526027808537e-03,1.816954364170273379e+02,-6.585237764418182538e-01,1.816752744460139866e+02,-6.569139031823191255e-01
1.639999999999999858e+01,-1.645173316595749391e-01,9.144136830899057600e+01,-2.894930405462522050e-03,1.816954364156125621e+02,-6.585237777389507663e-01,1.816752744472088636e+02,-6.569139036896807227e-01
1.642000000000000171e+01,-1.645173316598860513e-01,9.144136830849528508e+01,-2.894930280744226463e-03,1.816954364138960614e+02,-6.585237779052552920e-01,1.816752744454866786e+02,-6.569139067899125717e-01
1.644000000000000128e+01,-1.645173316593871726e-01,9.144136830769713242e+01,-2.894930353803952701e-03,1.816954364134464868e+02,-6.585237784196805721e-01,1.816752744456354378e+02,-6.569139056811362787e-01
1.646000000000000085e+01,-1.645173316591055923e-01,9.144136830600723442e+01,-2.894930383505562796e-03,1.816954364139511142e+02,-6.585237792291926961e-01,1.816752744469017102e+02,-6.569139049820392762e-01
1.648000000000000043e+01,-1.645173316586619194e-01,9.144136830381397374e+01,-2.894930434389667018e-03,1.816954364147047443e+02,-6.585237803868986273e-01,1.816752744488354949e+02,-6.569139037836784212e-01
1.650000000000000000e+01,-1.645173316585385459e-01,9.144136830383018832e+01,-2.894930359194993180e-03,1.816954364145667000e+02,-6.585237797919335501e-01,1.816752744483775928e+02,-6.569139054776913511e-01
1.651999999999999957e+01,-1.645173316582141110e-01,9.144136830466057120e+01,-2.894930325668766246e-03,1.816954364145427689e+02,-6.585237787259355935e-01,1.816752744477236945e+02,-6.569139062989094446e-01
1.653999999999999915e+01,-1.645173316577937250e-01,9.144136830352574918e+01,-2.894930370435868597e-03,1.816954364156165980e+02,-6.585237791796628715e-01,1.816752744489757845e+02,-6.569139053510080206e-01
1.655999999999999872e+01,-1.645173316571843236e-01,9.144136830222792867e+01,-2.894930465738008909e-03,1.816954364164012077e+02,-6.585237799932377456e-01,1.816752744508447392e+02,-6.569139030708909255e-01
1.658000000000000185e+01,-1.645173316569774891e-01,9.144136830098162250e+01,-2.894930442957285854e-03,1.816954364168407494e+02,-6.585237803548305013e-01,1.816752744518457234e+02,-6.569139032184568849e-01
1.660000000000000142e+01,-1.645173316566049537e-01,9.144136830140077166e+01,-2.894930417611445844e-03,1.816954364163477180e+02,-6.585237796761129747e-01,1.816752744515430891e+02,-6.569139035607108879e-01
1.662000000000000099e+01,-1.645173316567134780e-01,9.144136830241930625e+01,-2.894930290079154259e-03,1.816954364160467605e+02,-6.585237780735303526e-01,1.816752744497431706e+02,-6.569139064077356149e-01
1.664000000000000057e+01,-1.645173316565889388e-01,9.144136830232854152e+01,-2.894930315630935436e-03,1.816954364164029130e+02,-6.585237780423816023e-01,1.816752744494388310e+02,-6.569139063587816629e-01
1.666000000000000014e+01,-1.645173316568772637e-01,9.144136830314067765e+01,-2.894930258940729088e-03,1.816954364163305229e+02,-6.585237774300173319e-01,1.816752744478365571e+02,-6.569139082148629516e-01
1.667999999999999972e+01,-1.645173316565196886e-01,9.144136830249807701e+01,-2.894930382095782084e-03,1.816954364169103826e+02,-6.585237785110762410e-01,1.816752744493244904e+02,-6.569139054652881615e-01
1.669999999999999929e+01,-1.645173316565446686e-01,9.144136830403093086e+01,-2.894930307482354668e-03,1.816954364159981878e+02,-6.585237775717199815e-01,1.816752744480377544e+02,-6.569139067839451229e-01
1.671999999999999886e+01,-1.645173316566752586e-01,9.144136830531839166e+01,-2.894930259548214938e-03,1.816954364154851760e+02,-6.585237767665931274e-01,1.816752744464827458e+02,-6.569139080894459415e-01
1.674000000000000199e+01,-1.645173316564643995e-01,9.144136830496115920e+01,-2.894930343944233323e-03,1.816954364158895316e+02,-6.585237774098702257e-01,1.816752744470838081e+02,-6.569139064073609147e-01
1.676000000000000156e+01,-1.645173316571386657e-01,9.144136830645892644e+01,-2.894930210353780387e-03,1.816954364149234777e+02,-6.585237762348588042e-01,1.816752744446942813e+02,-6.569139096479215123e-01
1.678000000000000114e+01,-1.645173316572586808e-01,9.144136830752323419e+01,-2.894930215643042905e-03,1.816954364147038632e+02,-6.585237757014208437e-01,1.816752744437269769e+02,-6.569139098399796595e-01
1.680000000000000071e+01,-1.645173316579661149e-01,9.144136830651194714e+01,-2.894930193468215826e-03,1.816954364157790280e+02,-6.585237764008162742e-01,1.816752744437583829e+02,-6.569139109772504925e-01
1.682000000000000028e+01,-1.645173316583042888e-01,9.144136830530065652e+01,-2.894930287310481815e-03,1.816954364167634992e+02,-6.585237778211141535e-01,1.816752744452065826e+02,-6.569139093529352547e-01
1.683999999999999986e+01,-1.645173316584735146e-01,9.144136830497295421e+01,-2.894930314466057347e-03,1.816954364173103897e+02,-6.585237781997071993e-01,1.816752744464858438e+02,-6.569139083323661810e-01
1.685999999999999943e+01,-1.645173316583174172e-01,9.144136830513153313e+01,-2.894930338029992004e-03,1.816954364176030765e+02,-6.585237780862319701e-01,1.816752744474663928e+02,-6.569139072431472437e-01
1.687999999999999901e+01,-1.645173316584042922e-01,9.144136830514187864e+01,-2.894930294676646351e-03,1.816954364174995931e+02,-6.585237779238966027e-01,1.816752744479916828e+02,-6.569139075119010407e-01
1.689999999999999858e+01,-1.645173316590585744e-01,9.144136830541575023e+01,-2.894930145908585981e-03,1.816954364174151522e+02,-6.585237769559798560e-01,1.816752744463049396e+02,-6.569139111968318456e-01
1.692000000000000171e+01,-1.645173316576303280e-01,9.144136830388237058e+01,-2.894930539394089709e-03,1.816954364185619681e+02,-6.585237790513627232e-01,1.816752744498479899e+02,-6.569139030247126421e-01
1.694000000000000128e+01,-1.645173316559327137e-01,9.144136830155562734e+01,-2.894930781019238852e-03,1.816954364184342694e+02,-6.585237825213995366e-01,1.816752744563560782e+02,-6.569138941187359082e-01
1.696000000000000085e+01,-1.645173316555088860e-01,9.144136830049373543e+01,-2.894930573322656697e-03,1.816954364167572749e+02,-6.585237827201363414e-01,1.816752744560637325e+02,-6.569138972185237790e-01
1.698000000000000043e+01,-1.645173316557501930e-01,9.144136830024282858e+01,-2.894930324210481798e-03,1.816954364155506880e+02,-6.585237813779148963e-01,1.816752744530448069e+02,-6.569139033715463150e-01
1.700000000000000000e+01,-1.645173316569298883e-01,9.144136830002189242e+01,-2.894930106368725446e-03,1.816954364162387492e+02,-6.585237792507380172e-01,1.816752744486092581e+02,-6.569139113214405024e-01
1.701999999999999957e+01,-1.645173316576459821e-01,9.144136830063777666e+01,-2.894930180862881949e-03,1.816954364178964738e+02,-6.585237778540010689e-01,1.816752744469623337e+02,-6.569139122491254312e-01
1.703999999999999915e+01,-1.645173316580673673e-01,9.144136830177987463e+01,-2.894930229926913866e-03,1.816954364195372023e+02,-6.585237768534785152e-01,1.816752744475380439e+02,-6.569139111241573126e-01
1.705999999999999872e+01,-1.645173316586210077e-01,9.144136830343531130e+01,-2.894930209935537690e-03,1.816954364202901218e+02,-6.585237757359592159e-01,1.816752744471401400e+02,-6.569139113243721573e-01
1.708000000000000185e+01,-1.645173316588955104e-01,9.144136830271183669e+01,-2.894930313767130753e-03,1.816954364214352609e+02,-6.585237769071543568e-01,1.816752744490121358e+02,-6.569139087454871628e-01
1.710000000000000142e+01,-1.645173316586844847e-01,9.144136830116946157e+01,-2.894930455431421728e-03,1.816954364219240290e+02,-6.585237788725266661e-01,1.816752744521483578e+02,-6.569139046104996993e-01
1.712000000000000099e+01,-1.645173316588619261e-01,9.144136830188909926e+01,-2.894930385047336883e-03,1.816954364205016930e+02,-6.585237787966151668e-01,1.816752744516947757e+02,-6.569139054009159873e-01
1.714000000000000057e+01,-1.645173316587582868e-01,9.144136830246330305e+01,-2.894930362529009402e-03,1.816954364195726441e+02,-6.585237785254223208e-01,1.816752744512538129e+02,-6.569139054835547720e-01
1.716000000000000014e+01,-1.645173316586027723e-01,9.144136830270285543e+01,-2.894930371152288576e-03,1.816954364187756426e+02,-6.585237785668058841e-01,1.816752744511029221e+02,-6.569139050554874126e-01
1.717999999999999972e+01,-1.645173316585122336e-01,9.144136830314019448e+01,-2.894930352724949928e-03,1.816954364179673860e+02,-6.585237783665944811e-01,1.816752744501920915e+02,-6.569139055438224517e-01
1.719999999999999929e+01,-1.645173316584606915e-01,9.144136830362664625e+01,-2.894930336713242344e-03,1.816954364170366318e+02,-6.585237782300128462e-01,1.816752744494165484e+02,-6.569139058996975589e-01
1.721999999999999886e+01,-1.645173316582592693e-01,9.144136830360625368e+01,-2.894930365855074520e-03,1.816954364166516882e+02,-6.585237784042519138e-01,1.816752744491553528e+02,-6.569139054067238970e-01
1.724000000000000199e+01,-1.645173316582679290e-01,9.144136830413302164e+01,-2.894930342523320457e-03,1.816954364158807209e+02,-6.585237781867349094e-01,1.816752744483926847e+02,-6.569139059200492792e-01
1.726000000000000156e+01,-1.645173316583565526e-01,9.144136830388241322e+01,-2.894930321270059153e-03,1.816954364158598878e+02,-6.585237782632292758e-01,1.816752744481058244e+02,-6.569139064846845066e-01
1.728000000000000114e+01,-1.645173316587274503e-01,9.144136830451860476e+01,-2.894930258786472272e-03,1.816954364155259896e+02,-6.585237776423058520e-01,1.816752744465881051e+02,-6.569139084086523805e-01
1.730000000000000071e+01,-1.645173316587334456e-01,9.144136830424338314e+01,-2.894930308705277906e-03,1.816954364158951023e+02,-6.585237780542645414e-01,1.816752744472533720e+02,-6.569139073243045468e-01
1.732000000000000028e+01,-1.645173316585041290e-01,9.144136830404306693e+01,-2.894930379321542912e-03,1.816954364163643163e+02,-6.585237783374546794e-01,1.816752744478423551e+02,-6.569139059089748045e-01
1.733999999999999986e+01,-1.645173316585246681e-01,9.144136830263812499e+01,-2.894930402939547166e-03,1.816954364169645260e+02,-6.585237794797180744e-01,1.816752744494635010e+02,-6.569139050132017932e-01
1.735999999999999943e+01,-1.645173316580436085e-01,9.144136830255945370e+01,-2.894930469292278635e-03,1.816954364165355855e+02,-6.585237797970301399e-01,1.816752744502832400e+02,-6.569139033091240254e-01
1.737999999999999901e+01,-1.645173316569429889e-01,9.144136830375586555e+01,-2.894930486551558577e-03,1.816954364153382642e+02,-6.585237790172824290e-01,1.816752744508616786e+02,-6.569139013900237023e-01
1.740000000000000213e+01,-1.645173316565193000e-01,9.144136830459972032e+01,-2.894930381464442051e-03,1.816954364140661085e+02,-6.585237780406295593e-01,1.816752744493321075e+02,-6.569139033777288139e-01
1.742000000000000171e+01,-1.645173316561153454e-01,9.144136830417984640e+01,-2.894930392268786016e-03,1.816954364135527555e+02,-6.585237783544237722e-01,1.816752744485365838e+02,-6.569139037515201451e-01
1.744000000000000128e+01,-1.645173316570366917e-01,9.144136830260337945e+01,-2.894930238629706692e-03,1.816954364140829341e+02,-6.585237787498019468e-01,1.816752744472162533e+02,-6.569139081946638870e-01
1.746000000000000085e+01,-1.645173316578665834e-01,9.144136830200069710e+01,-2.894930232396614959e-03,1.816954364151643517e+02,-6.585237787190902914e-01,1.816752744460404472e+02,-6.569139102905151573e-01
1.748000000000000043e+01,-1.645173316587945356e-01,9.144136830266077709e+01,-2.894930168612975564e-03,1.816954364166467712e+02,-6.585237776070771432e-01,1.816752744453502544e+02,-6.569139122413781839e-01
1.750000000000000000e+01,-1.645173316591135304e-01,9.144136830374701219e+01,-2.894930227844445987e-03,1.816954364181638368e+02,-6.585237767760092620e-01,1.816752744456232165e+02,-6.569139112650862478e-01
1.751999999999999957e+01,-1.645173316580033074e-01,9.144136830260407578e+01,-2.894930553563461115e-03,1.816954364194883169e+02,-6.585237793838155662e-01,1.816752744515657128e+02,-6.569139017787544166e-01
1.753999999999999915e+01,-1.645173316577033806e-01,9.144136830250620562e+01,-2.894930520138216772e-03,1.816954364186308624e+02,-6.585237800169584377e-01,1.816752744527176446e+02,-6.569139009383017092e-01
1.755999999999999872e+01,-1.645173316573488309e-01,9.144136830295718710e+01,-2.894930475914988827e-03,1.816954364169379517e+02,-6.585237798885992255e-01,1.816752744521108411e+02,-6.569139014634857165e-01
1.758000000000000185e+01,-1.645173316563013355e-01,9.144136830465140520e+01,-2.894930436627187083e-03,1.816954364148097341e+02,-6.585237785078912331e-01,1.816752744506260342e+02,-6.569139017715414086e-01
1.760000000000000142e+01,-1.645173316563550703e-01,9.144136830554235473e+01,-2.894930271481656152e-03,1.816954364133481192e+02,-6.585237773013112861e-01,1.816752744474196675e+02,-6.569139061121005430e-01
1.762000000000000099e+01,-1.645173316563910693e-01,9.144136830609758704e+01,-2.894930270832027797e-03,1.816954364127574308e+02,-6.585237769349793213e-01,1.816752744452316222e+02,-6.569139075073594514e-01
1.764000000000000057e+01,-1.645173316558698473e-01,9.144136830658706572e+01,-2.894930391592123297e-03,1.816954364123204471e+02,-6.585237774013597001e-01,1.816752744451509045e+02,-6.569139053495126612e-01
1.766000000000000014e+01,-1.645173316556974574e-01,9.144136830784559322e+01,-2.894930327646275982e-03,1.816954364112604594e+02,-6.585237770114910072e-01,1.816752744443613494e+02,-6.569139060988160583e-01
1.767999999999999972e+01,-1.645173316554758014e-01,9.144136830755296330e+01,-2.894930314316571454e-03,1.816954364113940699e+02,-6.585237772101342202e-01,1.816752744440091760e+02,-6.569139066703935104e-01
1.769999999999999929e+01,-1.645173316559564725e-01,9.144136830722800369e+01,-2.894930237000467848e-03,1.816954364115429996e+02,-6.585237772001178991e-01,1.816752744430009159e+02,-6.569139090468190112e-01
1.771999999999999886e+01,-1.645173316565507748e-01,9.144136830758171186e+01,-2.894930164734289130e-03,1.816954364120838932e+02,-6.585237766881767429e-01,1.816752744418120358e+02,-6.569139113346972314e-01
1.774000000000000199e+01,-1.645173316572771660e-01,9.144136830745829059e+01,-2.894930153855996939e-03,1.816954364134050763e+02,-6.585237766793157199e-01,1.816752744413579137e+02,-6.569139127320446914e-01
1.776000000000000156e+01,-1.645173316581188538e-01,9.144136830794393234e+01,-2.894930112224126679e-03,1.816954364148272703e+02,-6.585237762599220890e-01,1.816752744412682716e+02,-6.569139139493904711e-01
1.778000000000000114e+01,-1.645173316599981839e-01,9.144136830716834652e+01,-2.894930000110369165e-03,1.816954364172169960e+02,-6.585237761887359209e-01,1.816752744406626618e+02,-6.569139177277777408e-01
1.780000000000000071e+01,-1.645173316615683168e-01,9.144136830730954557e+01,-2.894930012601202619e-03,1.816954364193873062e+02,-6.585237759446742611e-01,1.816752744409407683e+02,-6.569139183468901688e-01
1.782000000000000028e+01,-1.645173316622326742e-01,9.144136830873090105e+01,-2.894930125123661418e-03,1.816954364207668107e+02,-6.585237754192473369e-01,1.816752744417877636e+02,-6.569139160340631278e-01
1.783999999999999986e+01,-1.645173316621098836e-01,9.144136830880194111e+01,-2.894930290755817412e-03,1.816954364219581350e+02,-6.585237762109021897e-01,1.816752744454672950e+02,-6.569139104986680966e-01
1.785999999999999943e+01,-1.645173316620618109e-01,9.144136830759795487e+01,-2.894930386500055037e-03,1.816954364220395632e+02,-6.585237776805252796e-01,1.816752744484411721e+02,-6.569139070271984293e-01
1.787999999999999901e+01,-1.645173316624874149e-01,9.144136830755756762e+01,-2.894930283481888991e-03,1.816954364208180266e+02,-6.585237774494289154e-01,1.816752744481781292e+02,-6.569139084973141252e-01
1.790000000000000213e+01,-1.645173316636555361e-01,9.144136830747697786e+01,-2.894930067495190846e-03,1.816954364202114505e+02,-6.585237762637592418e-01,1.816752744455717163e+02,-6.569139140058660731e-01
1.792000000000000171e+01,-1.645173316636480421e-01,9.144136830673353700e+01,-2.894930219254562842e-03,1.816954364207749677e+02,-6.585237765817236744e-01,1.816752744462789053e+02,-6.569139115665361128e-01
1.794000000000000128e+01,-1.645173316634311322e-01,9.144136830698548124e+01,-2.894930333088205007e-03,1.816954364205706725e+02,-6.585237766792151337e-01,1.816752744474358678e+02,-6.569139085769553077e-01
1.796000000000000085e+01,-1.645173316627683291e-01,9.144136830729257781e+01,-2.894930428485762049e-03,1.816954364196375309e+02,-6.585237770491483289e-01,1.816752744489045028e+02,-6.569139051930301676e-01
