send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
3062,3062,7.734375,46.58203125,93.1640625,10.72265625,65.478515625,96.064453125,-7.998046875,65.126953125,95.361328125,-10.283203125,46.93359375,93.779296875
3082,3082,7.91015625,47.021484375,93.33984375,10.634765625,64.6875,96.6796875,-8.173828125,64.3359375,96.240234375,-10.107421875,47.28515625,93.779296875
3102,3102,7.998046875,47.4609375,93.33984375,10.37109375,63.80859375,97.294921875,-8.26171875,63.45703125,96.767578125,-10.01953125,47.724609375,93.779296875
3122,3122,8.0859375,47.98828125,93.427734375,10.283203125,63.017578125,97.822265625,-8.525390625,62.666015625,97.3828125,-9.84375,48.1640625,93.69140625
3141,3142,8.26171875,48.515625,93.427734375,10.107421875,62.138671875,98.26171875,-8.61328125,61.787109375,97.998046875,-9.66796875,48.69140625,93.69140625
3162,3162,8.4375,49.04296875,93.427734375,10.01953125,61.171875,98.701171875,-8.7890625,60.99609375,98.525390625,-9.4921875,49.21875,93.603515625
3182,3182,8.61328125,49.5703125,93.427734375,9.84375,60.29296875,99.140625,-8.96484375,60.205078125,98.876953125,-9.404296875,49.658203125,93.603515625
3202,3202,8.7890625,50.185546875,93.427734375,9.580078125,59.4140625,99.31640625,-9.228515625,59.326171875,99.31640625,-9.228515625,50.2734375,93.515625
3222,3222,8.876953125,50.888671875,93.33984375,9.404296875,58.53515625,99.580078125,-9.404296875,58.53515625,99.580078125,-8.96484375,50.888671875,93.427734375
3242,3242,9.228515625,51.591796875,93.33984375,9.228515625,57.65625,99.84375,-9.580078125,57.65625,99.931640625,-8.7890625,51.50390625,93.1640625
3262,3262,9.404296875,52.294921875,93.1640625,8.96484375,56.865234375,99.931640625,-9.84375,57.041015625,100.107421875,-8.61328125,52.20703125,92.98828125
3282,3282,9.580078125,53.0859375,93.076171875,8.7890625,56.07421875,100.01953125,-10.107421875,56.162109375,100.283203125,-8.26171875,52.91015625,92.8125
3302,3302,9.84375,53.876953125,92.900390625,8.525390625,55.283203125,100.107421875,-10.37109375,55.458984375,100.458984375,-8.0859375,53.61328125,92.4609375
3322,3322,10.107421875,54.66796875,92.8125,8.173828125,54.580078125,100.107421875,-10.634765625,54.931640625,100.634765625,-7.822265625,54.404296875,92.197265625
3342,3342,10.37109375,55.458984375,92.4609375,7.91015625,53.876953125,100.107421875,-10.8984375,54.228515625,100.72265625,-7.470703125,55.107421875,91.93359375
3362,3362,10.634765625,56.42578125,92.197265625,7.734375,53.173828125,100.107421875,-11.162109375,53.61328125,100.810546875,-7.20703125,55.8984375,91.40625
3382,3382,10.8984375,57.3046875,91.93359375,7.294921875,52.470703125,100.01953125,-11.6015625,53.0859375,100.8984375,-6.943359375,56.689453125,90.87890625
3402,3402,11.162109375,58.18359375,91.40625,7.03125,51.943359375,100.01953125,-11.865234375,52.470703125,100.986328125,-6.591796875,57.392578125,90.263671875
3422,3422,11.513671875,59.0625,90.87890625,6.6796875,51.328125,99.931640625,-12.216796875,52.03125,100.986328125,-6.328125,58.18359375,89.736328125
3442,3442,11.865234375,59.94140625,90.439453125,6.416015625,50.712890625,99.84375,-12.568359375,51.50390625,100.986328125,-5.9765625,58.974609375,88.857421875
3462,3462,12.216796875,60.8203125,89.736328125,5.9765625,50.185546875,99.66796875,-12.919921875,50.9765625,100.986328125,-5.625,59.677734375,88.06640625
3482,3482,12.48046875,61.69921875,89.033203125,5.712890625,49.658203125,99.4921875,-13.18359375,50.625,101.07421875,-5.2734375,60.380859375,87.1875
3501,3502,12.48046875,62.490234375,88.2421875,5.712890625,49.21875,99.4921875,-13.271484375,50.09765625,100.986328125,-5.2734375,61.171875,86.30859375
3521,3522,12.48046875,63.193359375,87.275390625,5.712890625,48.779296875,99.404296875,-13.18359375,49.658203125,100.8984375,-5.2734375,61.875,85.4296875
3541,3542,12.48046875,63.896484375,86.396484375,5.712890625,48.33984375,99.228515625,-13.18359375,49.21875,100.72265625,-5.2734375,62.490234375,84.375
3561,3562,12.48046875,64.599609375,85.4296875,5.712890625,47.8125,98.876953125,-13.18359375,48.69140625,100.37109375,-5.2734375,63.193359375,83.49609375
