linear,local_phase,leg,j1,j2,j3,x_mm,y_mm,z_mm,extra_z_mm,extra_xy_error_mm,option_ok,servo_ok
1,0.697000,3,0.750000,68.036301,96.987427,-257.593048,-95.059853,100.381332,0.000000,0.000000,1,1
1,0.698000,0,0.750000,68.016853,97.100937,141.740234,95.061012,100.477539,8.128591,0.000021,1,1
1,0.698000,1,0.750000,68.016853,97.100937,141.740234,-95.061012,100.477539,8.128591,0.000021,1,1
1,0.698000,2,0.750000,68.016853,97.100937,-257.259796,95.060989,100.477592,0.000000,0.000000,1,1
1,0.698000,3,0.750000,68.016853,97.100937,-257.259796,-95.060997,100.477592,0.000000,0.000000,1,1
1,0.699000,0,0.750000,67.996132,97.213768,142.075897,95.062210,100.572456,8.184515,0.000015,1,1
1,0.699000,1,0.750000,67.996132,97.213768,142.075897,-95.062210,100.572456,8.184515,0.000015,1,1
1,0.699000,2,0.750000,67.996132,97.213768,-256.924133,95.062202,100.572441,0.000000,0.000000,1,1
1,0.699000,3,0.750000,67.996132,97.213768,-256.924133,-95.062210,100.572441,0.000000,0.000000,1,1
1,0.700000,0,0.750000,67.974144,97.325897,142.413940,95.063454,100.665962,8.239724,0.000017,1,1
1,0.700000,1,0.750000,67.974144,97.325897,142.413940,-95.063454,100.665962,8.239724,0.000017,1,1
1,0.700000,2,0.750000,67.974144,97.325897,-256.586060,95.063446,100.665955,0.000000,0.000000,1,1
1,0.700000,3,0.750000,67.974144,97.325897,-256.586060,-95.063454,100.665955,0.000000,0.000000,1,1
1,0.701000,0,0.750000,67.950890,97.437294,142.754272,95.064758,100.758057,8.294396,0.000017,1,1
1,0.701000,1,0.750000,67.950890,97.437294,142.754272,-95.064758,100.758057,8.294396,0.000017,1,1
1,0.701000,2,0.750000,67.950890,97.437294,-256.245758,95.064743,100.758026,0.000000,0.000000,1,1
1,0.701000,3,0.750000,67.950890,97.437294,-256.245758,-95.064751,100.758026,0.000000,0.000000,1,1
1,0.702000,0,0.750000,67.926338,97.547951,143.096970,95.066086,100.848709,8.348248,0.000075,1,1
1,0.702000,1,0.750000,67.926338,97.547951,143.096970,-95.066086,100.848709,8.348248,0.000075,1,1
1,0.702000,2,0.750000,67.926338,97.547951,-255.903061,95.066078,100.848671,0.000000,0.000000,1,1
1,0.702000,3,0.750000,67.926338,97.547951,-255.903061,-95.066086,100.848671,0.000000,0.000000,1,1
1,0.703000,0,0.750000,67.900497,97.657845,143.441940,95.067474,100.937912,8.401476,0.000017,1,1
1,0.703000,1,0.750000,67.900497,97.657845,143.441940,-95.067474,100.937912,8.401476,0.000017,1,1
1,0.703000,2,0.750000,67.900497,97.657845,-255.558044,95.067459,100.937828,0.000000,0.000000,1,1
1,0.703000,3,0.750000,67.900497,97.657845,-255.558044,-95.067467,100.937828,0.000000,0.000000,1,1
1,0.704000,0,0.750000,67.873367,97.766937,143.789047,95.068878,101.025604,8.453995,0.000060,1,1
1,0.704000,1,0.750000,67.873367,97.766937,143.789047,-95.068878,101.025604,8.453995,0.000060,1,1
1,0.704000,2,0.750000,67.873367,97.766937,-255.210907,95.068871,101.025589,0.000000,0.000000,1,1
1,0.704000,3,0.750000,67.873367,97.766937,-255.210907,-95.068878,101.025589,0.000000,0.000000,1,1
1,0.705000,0,0.750000,67.844933,97.875229,144.138519,95.070358,101.111809,8.505776,0.000030,1,1
1,0.705000,1,0.750000,67.844933,97.875229,144.138519,-95.070358,101.111809,8.505776,0.000030,1,1
1,0.705000,2,0.750000,67.844933,97.875229,-254.861526,95.070358,101.111824,0.000000,0.000000,1,1
1,0.705000,3,0.750000,67.844933,97.875229,-254.861526,-95.070358,101.111824,0.000000,0.000000,1,1
1,0.706000,0,0.750000,67.815186,97.982681,144.490112,95.071861,101.196594,8.556865,0.000017,1,1
1,0.706000,1,0.750000,67.815186,97.982681,144.490112,-95.071861,101.196594,8.556865,0.000017,1,1
1,0.706000,2,0.750000,67.815186,97.982681,-254.509918,95.071854,101.196587,0.000000,0.000000,1,1
1,0.706000,3,0.750000,67.815186,97.982681,-254.509918,-95.071861,101.196587,0.000000,0.000000,1,1
1,0.707000,0,0.750000,67.784119,98.089294,144.843842,95.073418,101.279739,8.607141,0.000007,1,1
1,0.707000,1,0.750000,67.784119,98.089294,144.843842,-95.073418,101.279739,8.607141,0.000007,1,1
1,0.707000,2,0.750000,67.784119,98.089294,-254.156143,95.073418,101.279739,0.000000,0.000000,1,1
1,0.707000,3,0.750000,67.784119,98.089294,-254.156143,-95.073425,101.279739,0.000000,0.000000,1,1
1,0.708000,0,0.750000,67.751747,98.195045,145.199707,95.075043,101.361420,8.656748,0.000045,1,1
1,0.708000,1,0.750000,67.751747,98.195045,145.199707,-95.075043,101.361420,8.656748,0.000045,1,1
1,0.708000,2,0.750000,67.751747,98.195045,-253.800339,95.075027,101.361435,0.000000,0.000000,1,1
1,0.708000,3,0.750000,67.751747,98.195045,-253.800339,-95.075035,101.361435,0.000000,0.000000,1,1
1,0.709000,0,0.750000,67.718033,98.299866,145.557693,95.076675,101.441216,8.705571,0.000017,1,1
1,0.709000,1,0.750000,67.718033,98.299866,145.557693,-95.076675,101.441216,8.705571,0.000017,1,1
1,0.709000,2,0.750000,67.718033,98.299866,-253.442352,95.076668,101.441216,0.000000,0.000000,1,1
1,0.709000,3,0.750000,67.718033,98.299866,-253.442352,-95.076675,101.441216,0.000000,0.000000,1,1
1,0.710000,0,0.750000,67.683006,98.403809,145.917648,95.078377,101.519363,8.753605,0.000017,1,1
1,0.710000,1,0.750000,67.683006,98.403809,145.917648,-95.078377,101.519363,8.753605,0.000017,1,1
1,0.710000,2,0.750000,67.683006,98.403809,-253.082367,95.078354,101.519363,0.000000,0.000000,1,1
1,0.710000,3,0.750000,67.683006,98.403809,-253.082367,-95.078362,101.519363,0.000000,0.000000,1,1
1,0.711000,0,0.750000,67.646637,98.506805,146.279739,95.080101,101.595940,8.800917,0.000015,1,1
1,0.711000,1,0.750000,67.646637,98.506805,146.279739,-95.080101,101.595940,8.800917,0.000015,1,1
1,0.711000,2,0.750000,67.646637,98.506805,-252.720261,95.080086,101.595879,0.000000,0.000000,1,1
1,0.711000,3,0.750000,67.646637,98.506805,-252.720261,-95.080093,101.595879,0.000000,0.000000,1,1
1,0.712000,0,0.750000,67.608940,98.608849,146.643753,95.081871,101.670860,8.847408,0.000000,1,1
1,0.712000,1,0.750000,67.608940,98.608849,146.643753,-95.081871,101.670860,8.847408,0.000000,1,1
1,0.712000,2,0.750000,67.608940,98.608849,-252.356293,95.081863,101.670792,0.000000,0.000000,1,1
1,0.712000,3,0.750000,67.608940,98.608849,-252.356293,-95.081871,101.670792,0.000000,0.000000,1,1
1,0.713000,0,0.750000,67.569885,98.709915,147.009796,95.083694,101.744095,8.893021,0.000017,1,1
1,0.713000,1,0.750000,67.569885,98.709915,147.009796,-95.083694,101.744095,8.893021,0.000017,1,1
1,0.713000,2,0.750000,67.569885,98.709915,-251.990295,95.083687,101.743996,0.000000,0.000000,1,1
1,0.713000,3,0.750000,67.569885,98.709915,-251.990295,-95.083694,101.743996,0.000000,0.000000,1,1
1,0.714000,0,0.750000,67.529503,98.810020,147.377731,95.085564,101.815742,8.937836,0.000015,1,1
1,0.714000,1,0.750000,67.529503,98.810020,147.377731,-95.085564,101.815742,8.937836,0.000015,1,1
1,0.714000,2,0.750000,67.529503,98.810020,-251.622314,95.085548,101.815666,0.000000,0.000000,1,1
1,0.714000,3,0.750000,67.529503,98.810020,-251.622314,-95.085556,101.815666,0.000000,0.000000,1,1
1,0.715000,0,0.750000,67.487770,98.909081,147.747482,95.087486,101.885620,8.981951,0.000031,1,1
1,0.715000,1,0.750000,67.487770,98.909081,147.747482,-95.087486,101.885620,8.981951,0.000031,1,1
1,0.715000,2,0.750000,67.487770,98.909081,-251.252502,95.087479,101.885628,0.000000,0.000000,1,1
1,0.715000,3,0.750000,67.487770,98.909081,-251.252502,-95.087486,101.885628,0.000000,0.000000,1,1
1,0.716000,0,0.750000,67.444695,99.007149,148.119247,95.089439,101.953941,9.025283,0.000060,1,1
1,0.716000,1,0.750000,67.444695,99.007149,148.119247,-95.089439,101.953941,9.025283,0.000060,1,1
1,0.716000,2,0.750000,67.444695,99.007149,-250.880753,95.089432,101.953926,0.000000,0.000000,1,1
1,0.716000,3,0.750000,67.444695,99.007149,-250.880753,-95.089439,101.953926,0.000000,0.000000,1,1
1,0.717000,0,0.750000,67.400269,99.104149,148.492737,95.091438,102.020546,9.067602,0.000015,1,1
1,0.717000,1,0.750000,67.400269,99.104149,148.492737,-95.091438,102.020546,9.067602,0.000015,1,1
1,0.717000,2,0.750000,67.400269,99.104149,-250.507294,95.091431,102.020500,0.000000,0.000000,1,1
1,0.717000,3,0.750000,67.400269,99.104149,-250.507294,-95.091438,102.020500,0.000000,0.000000,1,1
1,0.718000,0,0.750000,67.354477,99.200096,148.868118,95.093483,102.085388,9.109124,0.000007,1,1
1,0.718000,1,0.750000,67.354477,99.200096,148.868118,-95.093483,102.085388,9.109124,0.000007,1,1
1,0.718000,2,0.750000,67.354477,99.200096,-250.131912,95.093468,102.085373,0.000000,0.000000,1,1
1,0.718000,3,0.750000,67.354477,99.200096,-250.131912,-95.093475,102.085373,0.000000,0.000000,1,1
1,0.719000,0,0.750000,67.307343,99.294952,149.245178,95.095573,102.148537,9.149745,0.000060,1,1
1,0.719000,1,0.750000,67.307343,99.294952,149.245178,-95.095573,102.148537,9.149745,0.000060,1,1
1,0.719000,2,0.750000,67.307343,99.294952,-249.754822,95.095558,102.148506,0.000000,0.000000,1,1
1,0.719000,3,0.750000,67.307343,99.294952,-249.754822,-95.095566,102.148506,0.000000,0.000000,1,1
1,0.720000,0,0.750000,67.258850,99.388710,149.624039,95.097694,102.209946,9.189598,0.000000,1,1
1,0.720000,1,0.750000,67.258850,99.388710,149.624039,-95.097694,102.209946,9.189598,0.000000,1,1
1,0.720000,2,0.750000,67.258850,99.388710,-249.375992,95.097694,102.209923,0.000000,0.000000,1,1
1,0.720000,3,0.750000,67.258850,99.388710,-249.375992,-95.097702,102.209923,0.000000,0.000000,1,1
1,0.721000,0,0.750000,67.209007,99.481354,150.004562,95.099884,102.269623,9.228558,0.000007,1,1
1,0.721000,1,0.750000,67.209007,99.481354,150.004562,-95.099884,102.269623,9.228558,0.000007,1,1
1,0.721000,2,0.750000,67.209007,99.481354,-248.995514,95.099869,102.269547,0.000000,0.000000,1,1
1,0.721000,3,0.750000,67.209007,99.481354,-248.995514,-95.099876,102.269547,0.000000,0.000000,1,1
1,0.722000,0,0.750000,67.157814,99.572876,150.386658,95.102097,102.327499,9.266615,0.000033,1,1
1,0.722000,1,0.750000,67.157814,99.572876,150.386658,-95.102097,102.327499,9.266615,0.000033,1,1
1,0.722000,2,0.750000,67.157814,99.572876,-248.613358,95.102089,102.327499,0.000000,0.000000,1,1
1,0.722000,3,0.750000,67.157814,99.572876,-248.613358,-95.102097,102.327499,0.000000,0.000000,1,1
1,0.723000,0,0.750000,67.105263,99.663231,150.770462,95.104370,102.383621,9.303845,0.000061,1,1
1,0.723000,1,0.750000,67.105263,99.663231,150.770462,-95.104370,102.383621,9.303845,0.000061,1,1
1,0.723000,2,0.750000,67.105263,99.663231,-248.229523,95.104355,102.383614,0.000000,0.000000,1,1
1,0.723000,3,0.750000,67.105263,99.663231,-248.229523,-95.104362,102.383614,0.000000,0.000000,1,1
1,0.724000,0,0.750000,67.051353,99.752426,151.155838,95.106674,102.437912,9.340070,0.000031,1,1
1,0.724000,1,0.750000,67.051353,99.752426,151.155838,-95.106674,102.437912,9.340070,0.000031,1,1
1,0.724000,2,0.750000,67.051353,99.752426,-247.844208,95.106667,102.437881,0.000000,0.000000,1,1
1,0.724000,3,0.750000,67.051353,99.752426,-247.844208,-95.106674,102.437881,0.000000,0.000000,1,1
1,0.725000,0,0.750000,66.996094,99.840439,151.542755,95.109032,102.490494,9.375386,0.000000,1,1
1,0.725000,1,0.750000,66.996094,99.840439,151.542755,-95.109032,102.490494,9.375386,0.000000,1,1
1,0.725000,2,0.750000,66.996094,99.840439,-247.457214,95.109016,102.490440,0.000000,0.000000,1,1
1,0.725000,3,0.750000,66.996094,99.840439,-247.457214,-95.109032,102.490440,0.000000,0.000000,1,1
1,0.726000,0,0.750000,66.939484,99.927261,151.931259,95.111412,102.541138,9.409971,0.000047,1,1
1,0.726000,1,0.750000,66.939484,99.927261,151.931259,-95.111412,102.541138,9.409971,0.000047,1,1
1,0.726000,2,0.750000,66.939484,99.927261,-247.068771,95.111404,102.541176,0.000000,0.000000,1,1
1,0.726000,3,0.750000,66.939484,99.927261,-247.068771,-95.111412,102.541176,0.000000,0.000000,1,1
1,0.727000,0,0.750000,66.881516,100.012840,152.321136,95.113869,102.590080,9.443439,0.000015,1,1
1,0.727000,1,0.750000,66.881516,100.012840,152.321136,-95.113869,102.590080,9.443439,0.000015,1,1
1,0.727000,2,0.750000,66.881516,100.012840,-246.678848,95.113861,102.590050,0.000000,0.000000,1,1
1,0.727000,3,0.750000,66.881516,100.012840,-246.678848,-95.113869,102.590050,0.000000,0.000000,1,1
1,0.728000,0,0.750000,66.822205,100.097214,152.712585,95.116356,102.635185,9.476050,0.000031,1,1
1,0.728000,1,0.750000,66.822205,100.097214,152.712585,-95.116356,102.635185,9.476050,0.000031,1,1
1,0.728000,2,0.750000,66.822205,100.097214,-246.287384,95.116348,102.635132,0.000000,0.000000,1,1
1,0.728000,3,0.750000,66.822205,100.097214,-246.287384,-95.116356,102.635132,0.000000,0.000000,1,1
1,0.729000,0,0.750000,66.761543,100.180328,153.105347,95.118889,102.677048,9.507797,0.000015,1,1
1,0.729000,1,0.750000,66.761543,100.180328,153.105347,-95.118889,102.677048,9.507797,0.000015,1,1
1,0.729000,2,0.750000,66.761543,100.180328,-245.894669,95.118866,102.677063,0.000000,0.000000,1,1
1,0.729000,3,0.750000,66.761543,100.180328,-245.894669,-95.118874,102.677063,0.000000,0.000000,1,1
1,0.730000,0,0.750000,66.699547,100.262192,153.499527,95.121460,102.717178,9.538568,0.000031,1,1
1,0.730000,1,0.750000,66.699547,100.262192,153.499527,-95.121460,102.717178,9.538568,0.000031,1,1
1,0.730000,2,0.750000,66.699547,100.262192,-245.500504,95.121452,102.717178,0.000000,0.000000,1,1
1,0.730000,3,0.750000,66.699547,100.262192,-245.500504,-95.121460,102.717178,0.000000,0.000000,1,1
1,0.731000,0,0.750000,66.636200,100.342781,153.895035,95.124069,102.755424,9.568312,0.000061,1,1
1,0.731000,1,0.750000,66.636200,100.342781,153.895035,-95.124069,102.755424,9.568312,0.000061,1,1
1,0.731000,2,0.750000,66.636200,100.342781,-245.104996,95.124054,102.755386,0.000000,0.000000,1,1
1,0.731000,3,0.750000,66.636200,100.342781,-245.104996,-95.124062,102.755386,0.000000,0.000000,1,1
1,0.732000,0,0.750000,66.571533,100.422073,154.291855,95.126724,102.791763,9.597190,0.000000,1,1
1,0.732000,1,0.750000,66.571533,100.422073,154.291855,-95.126724,102.791763,9.597190,0.000000,1,1
1,0.732000,2,0.750000,66.571533,100.422073,-244.708145,95.126709,102.791733,0.000000,0.000000,1,1
1,0.732000,3,0.750000,66.571533,100.422073,-244.708145,-95.126717,102.791733,0.000000,0.000000,1,1
1,0.733000,0,0.750000,66.505516,100.500069,154.689926,95.129433,102.826294,9.625137,0.000007,1,1
1,0.733000,1,0.750000,66.505516,100.500069,154.689926,-95.129433,102.826294,9.625137,0.000007,1,1
1,0.733000,2,0.750000,66.505516,100.500069,-244.310059,95.129417,102.826202,0.000000,0.000000,1,1
1,0.733000,3,0.750000,66.505516,100.500069,-244.310059,-95.129425,102.826202,0.000000,0.000000,1,1
1,0.734000,0,0.750000,66.438171,100.576744,155.089218,95.132179,102.858772,9.652101,0.000017,1,1
1,0.734000,1,0.750000,66.438171,100.576744,155.089218,-95.132179,102.858772,9.652101,0.000017,1,1
1,0.734000,2,0.750000,66.438171,100.576744,-243.910782,95.132172,102.858749,0.000000,0.000000,1,1
1,0.734000,3,0.750000,66.438171,100.576744,-243.910782,-95.132179,102.858749,0.000000,0.000000,1,1
1,0.735000,0,0.750000,66.369507,100.652092,155.489746,95.134964,102.889450,9.677954,0.000045,1,1
1,0.735000,1,0.750000,66.369507,100.652092,155.489746,-95.134964,102.889450,9.677954,0.000045,1,1
1,0.735000,2,0.750000,66.369507,100.652092,-243.510254,95.134949,102.889458,0.000000,0.000000,1,1
1,0.735000,3,0.750000,66.369507,100.652092,-243.510254,-95.134956,102.889458,0.000000,0.000000,1,1
1,0.736000,0,0.750000,66.299530,100.726082,155.891357,95.137779,102.918243,9.702929,0.000060,1,1
1,0.736000,1,0.750000,66.299530,100.726082,155.891357,-95.137779,102.918243,9.702929,0.000060,1,1
1,0.736000,2,0.750000,66.299530,100.726082,-243.108643,95.137772,102.918205,0.000000,0.000000,1,1
1,0.736000,3,0.750000,66.299530,100.726082,-243.108643,-95.137779,102.918205,0.000000,0.000000,1,1
1,0.737000,0,0.750000,66.228233,100.798737,156.294083,95.140663,102.945107,9.726956,0.000060,1,1
1,0.737000,1,0.750000,66.228233,100.798737,156.294083,-95.140663,102.945107,9.726956,0.000060,1,1
1,0.737000,2,0.750000,66.228233,100.798737,-242.705978,95.140656,102.945030,0.000000,0.000000,1,1
1,0.737000,3,0.750000,66.228233,100.798737,-242.705978,-95.140663,102.945030,0.000000,0.000000,1,1
1,0.738000,0,0.750000,66.155632,100.870018,156.697906,95.143570,102.969978,9.750098,0.000007,1,1
1,0.738000,1,0.750000,66.155632,100.870018,156.697906,-95.143570,102.969978,9.750098,0.000007,1,1
1,0.738000,2,0.750000,66.155632,100.870018,-242.302032,95.143562,102.970001,0.000000,0.000000,1,1
1,0.738000,3,0.750000,66.155632,100.870018,-242.302032,-95.143570,102.970001,0.000000,0.000000,1,1
1,0.739000,0,0.750000,66.081726,100.939911,157.102829,95.146523,102.992966,9.772040,0.000030,1,1
1,0.739000,1,0.750000,66.081726,100.939911,157.102829,-95.146523,102.992966,9.772040,0.000030,1,1
1,0.739000,2,0.750000,66.081726,100.939911,-241.897217,95.146523,102.992996,0.000000,0.000000,1,1
1,0.739000,3,0.750000,66.081726,100.939911,-241.897217,-95.146530,102.992996,0.000000,0.000000,1,1
1,0.740000,0,0.750000,66.006531,101.008423,157.508682,95.149521,103.014023,9.793200,0.000007,1,1
1,0.740000,1,0.750000,66.006531,101.008423,157.508682,-95.149521,103.014023,9.793200,0.000007,1,1
1,0.740000,2,0.750000,66.006531,101.008423,-241.491348,95.149513,103.014008,0.000000,0.000000,1,1
1,0.740000,3,0.750000,66.006531,101.008423,-241.491348,-95.149521,103.014008,0.000000,0.000000,1,1
1,0.741000,0,0.750000,65.930046,101.075516,157.915466,95.152557,103.033127,9.813160,0.000017,1,1
1,0.741000,1,0.750000,65.930046,101.075516,157.915466,-95.152557,103.033127,9.813160,0.000017,1,1
1,0.741000,2,0.750000,65.930046,101.075516,-241.084503,95.152542,103.033150,0.000000,0.000000,1,1
1,0.741000,3,0.750000,65.930046,101.075516,-241.084503,-95.152550,103.033150,0.000000,0.000000,1,1
1,0.742000,0,0.750000,65.852287,101.141205,158.323151,95.155640,103.050323,9.832166,0.000017,1,1
1,0.742000,1,0.750000,65.852287,101.141205,158.323151,-95.155640,103.050323,9.832166,0.000017,1,1
1,0.742000,2,0.750000,65.852287,101.141205,-240.676880,95.155640,103.050316,0.000000,0.000000,1,1
1,0.742000,3,0.750000,65.852287,101.141205,-240.676880,-95.155647,103.050316,0.000000,0.000000,1,1
1,0.743000,0,0.750000,65.773239,101.205467,158.731812,95.158768,103.065582,9.850308,0.000007,1,1
1,0.743000,1,0.750000,65.773239,101.205467,158.731812,-95.158768,103.065582,9.850308,0.000007,1,1
1,0.743000,2,0.750000,65.773239,101.205467,-240.268250,95.158752,103.065552,0.000000,0.000000,1,1
1,0.743000,3,0.750000,65.773239,101.205467,-240.268250,-95.158760,103.065552,0.000000,0.000000,1,1
1,0.744000,0,0.750000,65.692932,101.268295,159.141312,95.161911,103.078911,9.867229,0.000017,1,1
1,0.744000,1,0.750000,65.692932,101.268295,159.141312,-95.161911,103.078911,9.867229,0.000017,1,1
1,0.744000,2,0.750000,65.692932,101.268295,-239.858673,95.161903,103.078812,0.000000,0.000000,1,1
1,0.744000,3,0.750000,65.692932,101.268295,-239.858673,-95.161911,103.078812,0.000000,0.000000,1,1
1,0.745000,0,0.750000,65.611374,101.329666,159.551529,95.165115,103.090195,9.883195,0.000015,1,1
1,0.745000,1,0.750000,65.611374,101.329666,159.551529,-95.165115,103.090195,9.883195,0.000015,1,1
1,0.745000,2,0.750000,65.611374,101.329666,-239.448486,95.165100,103.090126,0.000000,0.000000,1,1
1,0.745000,3,0.750000,65.611374,101.329666,-239.448486,-95.165115,103.090126,0.000000,0.000000,1,1
1,0.746000,0,0.750000,65.528572,101.389603,159.962616,95.168373,103.099510,9.898327,0.000015,1,1
1,0.746000,1,0.750000,65.528572,101.389603,159.962616,-95.168373,103.099510,9.898327,0.000015,1,1
1,0.746000,2,0.750000,65.528572,101.389603,-239.037430,95.168350,103.099541,0.000000,0.000000,1,1
1,0.746000,3,0.750000,65.528572,101.389603,-239.037430,-95.168365,103.099541,0.000000,0.000000,1,1
1,0.747000,0,0.750000,65.444519,101.448051,160.374344,95.171646,103.106903,9.912223,0.000015,1,1
1,0.747000,1,0.750000,65.444519,101.448051,160.374344,-95.171646,103.106903,9.912223,0.000015,1,1
1,0.747000,2,0.750000,65.444519,101.448051,-238.625717,95.171631,103.106941,0.000000,0.000000,1,1
1,0.747000,3,0.750000,65.444519,101.448051,-238.625717,-95.171638,103.106941,0.000000,0.000000,1,1
1,0.748000,0,0.750000,65.359238,101.505043,160.786774,95.174965,103.112381,9.925209,0.000060,1,1
1,0.748000,1,0.750000,65.359238,101.505043,160.786774,-95.174965,103.112381,9.925209,0.000060,1,1
1,0.748000,2,0.750000,65.359238,101.505043,-238.213196,95.174957,103.112335,0.000000,0.000000,1,1
1,0.748000,3,0.750000,65.359238,101.505043,-238.213196,-95.174965,103.112335,0.000000,0.000000,1,1
1,0.749000,0,0.750000,65.272743,101.560539,161.199860,95.178337,103.115814,9.937130,0.000045,1,1
1,0.749000,1,0.750000,65.272743,101.560539,161.199860,-95.178337,103.115814,9.937130,0.000045,1,1
1,0.749000,2,0.750000,65.272743,101.560539,-237.800186,95.178322,103.115784,0.000000,0.000000,1,1
1,0.749000,3,0.750000,65.272743,101.560539,-237.800186,-95.178329,103.115784,0.000000,0.000000,1,1
1,0.750000,0,0.750000,65.185036,101.614540,161.613586,95.181725,103.117302,9.947978,0.000031,1,1
1,0.750000,1,0.750000,65.185036,101.614540,161.613586,-95.181725,103.117302,9.947978,0.000031,1,1
1,0.750000,2,0.750000,65.185036,101.614540,-237.386520,95.181725,103.117279,0.000000,0.000000,1,1
1,0.750000,3,0.750000,65.185036,101.614540,-237.386520,-95.181732,103.117279,0.000000,0.000000,1,1
1,0.751000,0,0.750000,65.096130,101.667046,162.027786,95.185181,103.116814,9.957835,0.000030,1,1
1,0.751000,1,0.750000,65.096130,101.667046,162.027786,-95.185181,103.116814,9.957835,0.000030,1,1
1,0.751000,2,0.750000,65.096130,101.667046,-236.972229,95.185165,103.116798,0.000000,0.000000,1,1
1,0.751000,3,0.750000,65.096130,101.667046,-236.972229,-95.185173,103.116798,0.000000,0.000000,1,1
1,0.752000,0,0.750000,65.006042,101.718056,162.442581,95.188652,103.114326,9.966679,0.000017,1,1
1,0.752000,1,0.750000,65.006042,101.718056,162.442581,-95.188652,103.114326,9.966679,0.000017,1,1
1,0.752000,2,0.750000,65.006042,101.718056,-236.557465,95.188644,103.114326,0.000000,0.000000,1,1
1,0.752000,3,0.750000,65.006042,101.718056,-236.557465,-95.188652,103.114326,0.000000,0.000000,1,1
1,0.753000,0,0.750000,64.914764,101.767540,162.857849,95.192169,103.109879,9.974546,0.000030,1,1
1,0.753000,1,0.750000,64.914764,101.767540,162.857849,-95.192169,103.109879,9.974546,0.000030,1,1
1,0.753000,2,0.750000,64.914764,101.767540,-236.142151,95.192169,103.109901,0.000000,0.000000,1,1
1,0.753000,3,0.750000,64.914764,101.767540,-236.142151,-95.192177,103.109901,0.000000,0.000000,1,1
1,0.754000,0,0.750000,64.822334,101.815506,163.273575,95.195724,103.103485,9.981200,0.000060,1,1
1,0.754000,1,0.750000,64.822334,101.815506,163.273575,-95.195724,103.103485,9.981200,0.000060,1,1
1,0.754000,2,0.750000,64.822334,101.815506,-235.726440,95.195717,103.103493,0.000000,0.000000,1,1
1,0.754000,3,0.750000,64.822334,101.815506,-235.726440,-95.195724,103.103493,0.000000,0.000000,1,1
1,0.755000,0,0.750000,64.728752,101.861938,163.689651,95.199310,103.095161,9.986981,0.000045,1,1
1,0.755000,1,0.750000,64.728752,101.861938,163.689651,-95.199310,103.095161,9.986981,0.000045,1,1
1,0.755000,2,0.750000,64.728752,101.861938,-235.310394,95.199303,103.095139,0.000000,0.000000,1,1
1,0.755000,3,0.750000,64.728752,101.861938,-235.310394,-95.199310,103.095139,0.000000,0.000000,1,1
1,0.756000,0,0.750000,64.634018,101.906845,164.106155,95.202934,103.084740,9.991661,0.000031,1,1
1,0.756000,1,0.750000,64.634018,101.906845,164.106155,-95.202934,103.084740,9.991661,0.000031,1,1
1,0.756000,2,0.750000,64.634018,101.906845,-234.893875,95.202934,103.084770,0.000000,0.000000,1,1
1,0.756000,3,0.750000,64.634018,101.906845,-234.893875,-95.202942,103.084770,0.000000,0.000000,1,1
1,0.757000,0,0.750000,64.538162,101.950211,164.522934,95.206612,103.072449,9.995275,0.000045,1,1
1,0.757000,1,0.750000,64.538162,101.950211,164.522934,-95.206612,103.072449,9.995275,0.000045,1,1
1,0.757000,2,0.750000,64.538162,101.950211,-234.477112,95.206612,103.072441,0.000000,0.000000,1,1
1,0.757000,3,0.750000,64.538162,101.950211,-234.477112,-95.206612,103.072441,0.000000,0.000000,1,1
1,0.758000,0,0.750000,64.441200,101.992027,164.939972,95.210320,103.058151,9.997904,0.000017,1,1
1,0.758000,1,0.750000,64.441200,101.992027,164.939972,-95.210320,103.058151,9.997904,0.000017,1,1
1,0.758000,2,0.750000,64.441200,101.992027,-234.059982,95.210297,103.058151,0.000000,0.000000,1,1
1,0.758000,3,0.750000,64.441200,101.992027,-234.059982,-95.210304,103.058151,0.000000,0.000000,1,1
1,0.759000,0,0.750000,64.343117,102.032295,165.357376,95.214050,103.041885,9.999514,0.000031,1,1
1,0.759000,1,0.750000,64.343117,102.032295,165.357376,-95.214050,103.041885,9.999514,0.000031,1,1
1,0.759000,2,0.750000,64.343117,102.032295,-233.642670,95.214027,103.041862,0.000000,0.000000,1,1
1,0.759000,3,0.750000,64.343117,102.032295,-233.642670,-95.214035,103.041862,0.000000,0.000000,1,1
1,0.760000,0,0.750000,64.243965,102.071014,165.774872,95.217819,103.023659,9.999924,0.000007,1,1
1,0.760000,1,0.750000,64.243965,102.071014,165.774872,-95.217819,103.023659,9.999924,0.000007,1,1
1,0.760000,2,0.750000,64.243965,102.071014,-233.225189,95.217804,103.023636,0.000000,0.000000,1,1
1,0.760000,3,0.750000,64.243965,102.071014,-233.225189,-95.217812,103.023636,0.000000,0.000000,1,1
1,0.761000,0,0.750000,64.143730,102.108162,166.192535,95.221642,103.003456,9.999410,0.000017,1,1
1,0.761000,1,0.750000,64.143730,102.108162,166.192535,-95.221642,103.003456,9.999410,0.000017,1,1
1,0.761000,2,0.750000,64.143730,102.108162,-232.807510,95.221626,103.003418,0.000000,0.000000,1,1
1,0.761000,3,0.750000,64.143730,102.108162,-232.807510,-95.221634,103.003418,0.000000,0.000000,1,1
1,0.762000,0,0.750000,64.042419,102.143745,166.610382,95.225471,102.981232,9.997890,0.000017,1,1
